Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”
Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/05 - 12/31/05,1/1/05 - 12/31/05,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Police matter,,,,,,,,,,,,,,,,,
552,,797,0.15%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Public service,,,,,,,,,,,,,,,,,
553,,"5,890",1.11%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Assist invalid,,,,,,,,,,,,,,,,,
554,,"1,864",0.35%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Defective elevator, no",,,,,,,,,,,,,,,,,
555,occupants,157,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Unauthorized burning,,,,,,,,,,,,,,,,,
561,,"1,121",0.21%,0,0,0.00%,0,0.00%,0,0.00%,1,0.32%,200,0.00%,0,0.00%,200,0.00%
,"Cover assignment,",,,,,,,,,,,,,,,,,
571,"standby, moveup","2,224",0.42%,1,0,0.00%,0,0.00%,0,0.00%,1,0.32%,0,0.00%,0,0.00%,0,0.00%
,"Good intent call, other",,,,,,,,,,,,,,,,,
600,,"14,796",2.78%,5,0,0.00%,0,0.00%,0,0.00%,2,0.64%,"4,195",0.00%,111,0.00%,"4,306",0.00%
,Dispatched & canceled,,,,,,,,,,,,,,,,,
611,en route,"19,570",3.68%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"18,002",0.00%,"12,001",0.00%,"30,003",0.00%
,Wrong location,,,,,,,,,,,,,,,,,
621,,456,0.09%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,No incident found at,,,,,,,,,,,,,,,,,
622,dispatch address,"2,441",0.46%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Authorized controlled,,,,,,,,,,,,,,,,,
631,burning,"1,551",0.29%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Prescribed fire,,,,,,,,,,,,,,,,,
632,,94,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Vicinity alarm (incident,,,,,,,,,,,,,,,,,
641,in other location),836,0.16%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Steam, other gas",,,,,,,,,,,,,,,,,
650,"mistaken for smoke,",525,0.10%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"12,600",0.00%,"6,000",0.00%,"18,600",0.00%
,other,,,,,,,,,,,,,,,,,
,"Smoke scare, odor of",,,,,,,,,,,,,,,,,
651,smoke,"4,697",0.88%,0,0,0.00%,0,0.00%,0,0.00%,1,0.32%,"7,110",0.00%,"6,500",0.00%,"13,610",0.00%
,"Steam, vapor, fog or",,,,,,,,,,,,,,,,,
652,dust thought to be,899,0.17%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,250,0.00%,0,0.00%,250,0.00%
,smoke,,,,,,,,,,,,,,,,,
,Page 10 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,5/24/06 9:37:06 PM,,
