Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”,Name: “Table 1 of 1 on page 9 of 13”
Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/05 - 12/31/05,1/1/05 - 12/31/05,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,"Attempted burning,",,,,,,,,,,,,,,,,,
480,"illegal action, other",75,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,200,0.00%,0,0.00%,200,0.00%
,Attempt to burn,,,,,,,,,,,,,,,,,
481,,28,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,200,0.00%,0,0.00%,200,0.00%
,Threat to burn,,,,,,,,,,,,,,,,,
482,,32,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Service Call, other",,,,,,,,,,,,,,,,,
500,,"6,111",1.15%,0,0,0.00%,0,0.00%,0,0.00%,1,0.32%,"11,350",0.00%,"1,000,000,299",93.46%,"1,000,011,649",66.53%
,"Person in distress, other",,,,,,,,,,,,,,,,,
510,,"1,881",0.35%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,150,0.00%,150,0.00%
,Lock-out,,,,,,,,,,,,,,,,,
511,,"2,506",0.47%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Ring or jewelry removal,,,,,,,,,,,,,,,,,
512,,26,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,"Water problem, other",,,,,,,,,,,,,,,,,
520,,934,0.18%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"92,700",0.02%,"121,000",0.01%,"213,700",0.01%
,Water evacuation,,,,,,,,,,,,,,,,,
521,,311,0.06%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"159,800",0.04%,"2,000",0.00%,"161,800",0.01%
,Water or steam leak,,,,,,,,,,,,,,,,,
522,,"1,147",0.22%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"218,200",0.05%,"145,200",0.01%,"363,400",0.02%
,Smoke or odor removal,,,,,,,,,,,,,,,,,
531,,"2,922",0.55%,2,0,0.00%,5,0.95%,0,0.00%,0,0.00%,"29,135",0.01%,"30,050",0.00%,"59,185",0.00%
,"Animal problem, other",,,,,,,,,,,,,,,,,
540,,82,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Animal problem,,,,,,,,,,,,,,,,,
541,,166,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Animal rescue,,,,,,,,,,,,,,,,,
542,,312,0.06%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Public service,,,,,,,,,,,,,,,,,
550,"assistance, other","3,144",0.59%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Assist police or other,,,,,,,,,,,,,,,,,
551,governmental agency,"1,805",0.34%,0,0,0.00%,0,0.00%,0,0.00%,1,0.32%,"2,500",0.00%,0,0.00%,"2,500",0.00%
,Page 9 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,5/24/06 9:33:45 PM,5/24/06 9:33:45 PM,
