Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”,Name: “Table 1 of 1 on page 5 of 13”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/05 - 12/31/05,1/1/05 - 12/31/05,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Overpressure rupture,,,,,,,,,,,,,,,,,
220,"from air or gas, other",143,0.03%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,000",0.00%,0,0.00%,"1,000",0.00%
,Overpressure rupture of,,,,,,,,,,,,,,,,,
221,air or gas pipe/pipeline,120,0.02%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,000",0.00%,"1,000",0.00%
,Overpressure rupture of,,,,,,,,,,,,,,,,,
222,boiler from air or gas,8,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Air or gas rupture of,,,,,,,,,,,,,,,,,
223,pressure or process,30,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,vessel,,,,,,,,,,,,,,,,,
,Chemical reaction,,,,,,,,,,,,,,,,,
231,rupture of process,13,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,vessel,,,,,,,,,,,,,,,,,
,"Explosion (no fire), other",,,,,,,,,,,,,,,,,
240,,34,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,700",0.00%,500,0.00%,"2,200",0.00%
,Munitions or bomb,,,,,,,,,,,,,,,,,
241,explosion (no fire),6,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Blasting agent explosion,,,,,,,,,,,,,,,,,
242,(no fire),2,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Fireworks explosion (no,,,,,,,,,,,,,,,,,
243,fire),14,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,15,0.00%,0,0.00%,15,0.00%
,"Excessive heat, scorch",,,,,,,,,,,,,,,,,
251,burns with no ignition,982,0.18%,10,0,0.00%,1,0.19%,0,0.00%,0,0.00%,"34,850",0.01%,"9,086,170",0.85%,"9,121,020",0.61%
,"Rescue, emergency",,,,,,,,,,,,,,,,,
300,"medical call (EMS) call,","28,431",5.34%,6,1,0.88%,15,2.86%,0,0.00%,7,2.24%,"77,500",0.02%,"2,000",0.00%,"79,500",0.01%
,other,,,,,,,,,,,,,,,,,
,"Medical assist, assist",,,,,,,,,,,,,,,,,
311,EMS crew,"38,292",7.19%,0,3,2.65%,5,0.95%,0,0.00%,6,1.92%,"169,500",0.04%,500,0.00%,"170,000",0.01%
,Emergency medical,,,,,,,,,,,,,,,,,
32,service (EMS),3,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Emergency medical,,,,,,,,,,,,,,,,,
320,"service, other","33,089",6.21%,19,0,0.00%,1,0.19%,0,0.00%,0,0.00%,250,0.00%,0,0.00%,250,0.00%
,(conversion only),,,,,,,,,,,,,,,,,
,"EMS call, excluding",,,,,,,,,,,,,,,,,
321,vehicle accident with,"194,986",36.62%,0,8,7.08%,6,1.14%,0,0.00%,24,7.67%,"9,852",0.00%,"5,650",0.00%,"15,502",0.00%
,injury,,,,,,,,,,,,,,,,,
,Vehicle accident with,,,,,,,,,,,,,,,,,
322,injuries,"23,521",4.42%,0,16,14.16%,50,9.52%,0,0.00%,13,4.15%,"1,556,100",0.36%,"131,150",0.01%,"1,687,250",0.11%
,Page 5 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,5/24/06 8:34:48 PM,5/24/06 8:34:48 PM,
