Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”,Name: “Table 1 of 1 on page 3 of 13”
Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3,Table: 3
,,,,,,,,,,,,,,,,,,
Tally,Tally,,,,,,,,,,,,,,,,,
Selected Coded Field:,Selected Coded Field:,Incident Type,Incident Type,Incident Type,,,,,,,,,,,,,,
Report Period:,Report Period:,1/1/05 - 12/31/05,1/1/05 - 12/31/05,,,,,,,,,,,,,,,
COD,DESCRIPTOR,FREQ,FREQ %,EXPs,CIV,CIV,CIV,CIV,FF,FF DTH,FF,FF,PROP LOSS,PROP,CONT LOSS,CONT,TOTAL LOSS,TOT
E,,,,,DTHS,DTHS %,INJS,INJS %,DTHS,%,INJS,INJS %,,LOSS %,,LOSS %,,LOSS %
,Passenger vehicle fire,,,,,,,,,,,,,,,,,
131,,"3,301",0.62%,67,6,5.31%,19,3.62%,0,0.00%,10,3.19%,"8,721,703",2.01%,"956,904",0.09%,"9,678,607",0.64%
,Road freight or transport,,,,,,,,,,,,,,,,,
132,vehicle fire,308,0.06%,4,2,1.77%,5,0.95%,0,0.00%,1,0.32%,"2,882,456",0.67%,"712,685",0.07%,"3,595,141",0.24%
,Rail vehicle fire,,,,,,,,,,,,,,,,,
133,,13,0.00%,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"2,054,502",0.47%,"10,002",0.00%,"2,064,504",0.14%
,Water vehicle fire,,,,,,,,,,,,,,,,,
134,,33,0.01%,18,0,0.00%,6,1.14%,0,0.00%,0,0.00%,"1,458,550",0.34%,"88,350",0.01%,"1,546,900",0.10%
,Aircraft fire,,,,,,,,,,,,,,,,,
135,,3,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,Self-propelled motor,,,,,,,,,,,,,,,,,
136,home or recreational,11,0.00%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"37,400",0.01%,"9,650",0.00%,"47,050",0.00%
,vehicle,,,,,,,,,,,,,,,,,
,Camper or recreational,,,,,,,,,,,,,,,,,
137,vehicle (RV) fire,35,0.01%,4,1,0.88%,0,0.00%,0,0.00%,0,0.00%,"142,100",0.03%,"19,704",0.00%,"161,804",0.01%
,Off-road vehicle or,,,,,,,,,,,,,,,,,
138,heavy equipment fire,158,0.03%,3,0,0.00%,0,0.00%,0,0.00%,2,0.64%,"2,708,670",0.63%,"34,013",0.00%,"2,742,683",0.18%
,"Natural vegetation fire,",,,,,,,,,,,,,,,,,
140,other,"1,810",0.34%,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"75,150",0.02%,"3,312",0.00%,"78,462",0.01%
,"Forest, woods or",,,,,,,,,,,,,,,,,
141,wildland fire,630,0.12%,5,0,0.00%,3,0.57%,0,0.00%,5,1.60%,"237,896",0.05%,"11,505",0.00%,"249,401",0.02%
,"Brush, or brush and",,,,,,,,,,,,,,,,,
142,grass mixture fire,"2,885",0.54%,10,0,0.00%,2,0.38%,0,0.00%,2,0.64%,"183,374",0.04%,"20,955",0.00%,"204,329",0.01%
,Grass fire,,,,,,,,,,,,,,,,,
143,,873,0.16%,5,0,0.00%,0,0.00%,0,0.00%,1,0.32%,"5,234",0.00%,"1,757",0.00%,"6,991",0.00%
,"Outside rubbish fire,",,,,,,,,,,,,,,,,,
150,other,"1,247",0.23%,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"25,324",0.01%,"1,677",0.00%,"27,001",0.00%
,"Outside rubbish, trash",,,,,,,,,,,,,,,,,
151,or waste fire,"1,172",0.22%,1,0,0.00%,2,0.38%,0,0.00%,0,0.00%,"46,926",0.01%,979,0.00%,"47,905",0.00%
,Garbage dump or,,,,,,,,,,,,,,,,,
152,sanitary landfill fire,43,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"10,001",0.00%,1,0.00%,"10,002",0.00%
,Construction or,,,,,,,,,,,,,,,,,
153,demolition landfill fire,59,0.01%,0,0,0.00%,0,0.00%,0,0.00%,0,0.00%,"1,001",0.00%,"1,001",0.00%,"2,002",0.00%
,Page 3 of 13,,,,,,,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,NFIRS 5.0 National Reporting,,,,,5/24/06 8:32:20 PM,5/24/06 8:32:20 PM,
