Name: “Table 1 of 1 on page 4 of 38”,Name: “Table 1 of 1 on page 4 of 38”,Name: “Table 1 of 1 on page 4 of 38”,Name: “Table 1 of 1 on page 4 of 38”,Name: “Table 1 of 1 on page 4 of 38”,Name: “Table 1 of 1 on page 4 of 38”,Name: “Table 1 of 1 on page 4 of 38”,Name: “Table 1 of 1 on page 4 of 38”,Name: “Table 1 of 1 on page 4 of 38”,Name: “Table 1 of 1 on page 4 of 38”
Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4,Table: 4
,,,,,,,,,
Year,2006,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
,Augusta Co.,14,,"6,314",3,"1,008","7,325",,
01901,"Boonsboro Vol. Fire & Rescue Co., Inc.",Bedford Co.,2006,68,0,34,102,12,12
01902,Forest Vol. Fire Dept.,Bedford Co.,2006,403,0,130,533,12,12
01903,Hardy Vol. Fire Dept.,Bedford Co.,2006,77,0,31,108,12,12
01904,Huddleston Vol. Fire Dept. Inc.,Bedford Co.,2006,86,0,16,102,12,12
01905,Moneta Vol. Fire Dept.,Bedford Co.,2006,73,0,9,82,8,8
01907,Montvale VFD,Bedford Co.,2006,95,0,41,136,12,12
01908,Stewartsville-Chamblissburg VFD,Bedford Co.,2006,263,1,48,312,12,12
01910,Big Island Vol. Fire Dept.,Bedford Co.,2006,141,0,36,177,12,12
01911,"Saunders Vol. Fire Co., Inc.",Bedford Co.,2006,51,0,41,92,12,12
01912,Shady Grove Fire & Rescue Dept.,Bedford Co.,2006,137,0,12,149,12,12
,Bedford Co.,10,,"1,394",1,398,"1,793",,
02101,Bland Co. VFD,Bland Co.,2006,27,0,13,40,12,12
02102,Ceres Vol. Fire Dept.,Bland Co.,2006,13,0,2,15,8,12
02103,Rocky Gap Vol. Fire Dept.,Bland Co.,2006,10,0,4,14,8,12
02105,Hollybrook-Mechanicsburg VFD,Bland Co.,2006,16,0,9,25,10,12
02106,Little Creek Vol. Fire Dept.,Bland Co.,2006,5,0,0,5,4,12
,Bland Co.,5,,71,0,28,99,,
As of 04/18/2007,,,,,,,,,Page 4 of 38
