Name: “Table 1 of 1 on page 23 of 38”,Name: “Table 1 of 1 on page 23 of 38”,Name: “Table 1 of 1 on page 23 of 38”,Name: “Table 1 of 1 on page 23 of 38”,Name: “Table 1 of 1 on page 23 of 38”,Name: “Table 1 of 1 on page 23 of 38”,Name: “Table 1 of 1 on page 23 of 38”,Name: “Table 1 of 1 on page 23 of 38”,Name: “Table 1 of 1 on page 23 of 38”,Name: “Table 1 of 1 on page 23 of 38”
Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23
,,,,,,,,,
Year,2006,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
14313,Brosville Vol. Fire Dept.,Pittsylvania Co.,2006,563,0,88,651,12,12
14314,Cool Branch Vol. Fire Dept.,Pittsylvania Co.,2006,83,0,9,92,12,12
14315,Blairs Vol. Fire Dept.,Pittsylvania Co.,2006,715,0,118,833,12,12
14316,Callands Vol. Fire & Rescue Dept.,Pittsylvania Co.,2006,81,0,11,92,12,12
14317,Dry Fork Vol. Fire Dept.,Pittsylvania Co.,2006,195,0,26,221,12,12
14318,Cascade Vol. Fire Dept.,Pittsylvania Co.,2006,115,0,25,140,12,12
14319,Kentuck Vol. Fire Dept.,Pittsylvania Co.,2006,168,0,35,203,12,12
14320,Keeling Vol. Fire Dept.,Pittsylvania Co.,2006,58,0,6,64,8,8
14321,Laurel Grove Vol. Fire Dept.,Pittsylvania Co.,2006,275,0,15,290,12,12
,Pittsylvania Co.,20,,"4,776",2,759,"5,537",,
14501,Powhatan Co. Vol. Fire Dept.,Powhatan Co.,2006,393,4,88,485,12,12
14502,Huguenot Vol. Fire Dept.,Powhatan Co.,2006,139,1,31,171,11,11
14503,Macon Fire Dept.,Powhatan Co.,2006,46,0,18,64,11,11
14504,Fine Creek Vol. Fire Dept.,Powhatan Co.,2006,330,0,36,366,12,12
14505,Deep Creek Vol. Fire Dept.,Powhatan Co.,2006,35,0,10,45,7,7
,Powhatan Co.,5,,943,5,183,"1,131",,
14701,Farmville Vol. Fire Dept.,Prince Edward Co.,2006,250,0,31,281,12,12
14702,Hampden-Sydney Vol. Fire Dept.,Prince Edward Co.,2006,82,0,41,123,12,12
As of 04/18/2007,As of 04/18/2007,,,,,,,,Page 23 of 38
