Name: “Table 1 of 1 on page 37 of 38”,Name: “Table 1 of 1 on page 37 of 38”,Name: “Table 1 of 1 on page 37 of 38”,Name: “Table 1 of 1 on page 37 of 38”,Name: “Table 1 of 1 on page 37 of 38”,Name: “Table 1 of 1 on page 37 of 38”,Name: “Table 1 of 1 on page 37 of 38”,Name: “Table 1 of 1 on page 37 of 38”,Name: “Table 1 of 1 on page 37 of 38”,Name: “Table 1 of 1 on page 37 of 38”
Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37,Table: 37
,,,,,,,,,
Year,2006,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
80001,Chuckatuck Vol. Fire Dept.,Suffolk,2006,191,0,45,236,12,12
80002,Driver Vol. Fire Dept.,Suffolk,2006,611,0,92,703,12,12
80003,Holland Vol. Fire Dept.,Suffolk,2006,2,0,0,2,2,2
80004,Whaleyville Vol. Fire Dept.,Suffolk,2006,5,0,48,53,10,10
,Suffolk,5,,"12,410",6,230,"12,646",,
81000,Virginia Beach Fire Dept.,Virginia Beach,2006,"26,474",62,35,"26,571",12,12
,Virginia Beach,1,,"26,474",62,35,"26,571",,
82000,Waynesboro Fire Dept.,Waynesboro,2006,"2,082",0,57,"2,139",12,12
,Waynesboro,1,,"2,082",0,57,"2,139",,
83000,Williamsburg Fire Dept.,Williamsburg,2006,"2,485",0,457,"2,942",12,12
,Williamsburg,1,,"2,485",0,457,"2,942",,
84000,Winchester Fire & Rescue,Winchester,2006,"5,113",1,540,"5,654",12,12
,Winchester,1,,"5,113",1,540,"5,654",,
92002,Metropolitan Washington Airports Auth.,Washington DC,2006,"4,427",0,"1,128","5,555",12,12
92005,Richmond Int'l Airport Fire Dept.,Henrico Co.,2006,296,0,11,307,6,6
As of 04/18/2007,As of 04/18/2007,,,,,,,,Page 37 of 38
