Name: “Table 1 of 1 on page 22 of 38”,Name: “Table 1 of 1 on page 22 of 38”,Name: “Table 1 of 1 on page 22 of 38”,Name: “Table 1 of 1 on page 22 of 38”,Name: “Table 1 of 1 on page 22 of 38”,Name: “Table 1 of 1 on page 22 of 38”,Name: “Table 1 of 1 on page 22 of 38”,Name: “Table 1 of 1 on page 22 of 38”,Name: “Table 1 of 1 on page 22 of 38”,Name: “Table 1 of 1 on page 22 of 38”
Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22
,,,,,,,,,
Year,2006,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
14104,Meadows of Dan Vol. Fire Dept,Patrick Co.,2006,47,0,11,58,12,12
14105,Moorefield Store Vol. Fire Dept.,Patrick Co.,2006,82,0,11,93,12,13
14106,Stuart Vol. Fire Dept.,Patrick Co.,2006,105,0,20,125,12,12
14107,Patrick-Henry Vol. Fire Dept.,Patrick Co.,2006,475,0,18,493,12,12
14108,Woolwine Vol. Fire Dept.,Patrick Co.,2006,71,0,7,78,12,12
14109,Fairystone Vol. Fire Dept.,Patrick Co.,2006,49,0,4,53,12,12
14110,Patrick Spring Vol. Fire Dept.,Patrick Co.,2006,84,0,11,95,12,12
,Patrick Co.,9,,"1,066",0,118,"1,184",,
14301,Riceville-Java VFD,Pittsylvania Co.,2006,50,0,14,64,12,12
14302,Hurt Vol. Fire Dept.,Pittsylvania Co.,2006,171,0,20,191,12,12
14303,Renan VFD,Pittsylvania Co.,2006,55,0,19,74,12,12
14305,Tunstall Vol. Fire & Rescue,Pittsylvania Co.,2006,506,1,73,580,12,12
14306,Mount Hermon Vol. Fire Dept.,Pittsylvania Co.,2006,292,0,51,343,12,12
14307,Mount Cross Vol. Fire Dept.,Pittsylvania Co.,2006,208,0,8,216,12,12
14308,Climax Vol. Fire Dept.,Pittsylvania Co.,2006,128,0,23,151,12,12
14309,Ringgold VFD,Pittsylvania Co.,2006,555,0,97,652,12,12
14310,Bachelor Hall Vol Fire Dept.,Pittsylvania Co.,2006,83,0,43,126,12,12
14311,Chatham Vol Fire Dept.,Pittsylvania Co.,2006,260,1,34,295,12,12
14312,Gretna Vol Fire Dept.,Pittsylvania Co.,2006,215,0,44,259,12,12
As of 04/18/2007,As of 04/18/2007,,,,,,,,Page 22 of 38
