Name: “Table 1 of 1 on page 35 of 38”,Name: “Table 1 of 1 on page 35 of 38”,Name: “Table 1 of 1 on page 35 of 38”,Name: “Table 1 of 1 on page 35 of 38”,Name: “Table 1 of 1 on page 35 of 38”,Name: “Table 1 of 1 on page 35 of 38”,Name: “Table 1 of 1 on page 35 of 38”,Name: “Table 1 of 1 on page 35 of 38”,Name: “Table 1 of 1 on page 35 of 38”,Name: “Table 1 of 1 on page 35 of 38”
Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35
,,,,,,,,,
Year,2006,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
,Manassas Park,1,,"1,054",2,"1,163","2,219",,
69000,Martinsville Fire Dept.,Martinsville,2006,"2,342",0,38,"2,380",12,12
,Martinsville,1,,"2,342",0,38,"2,380",,
70001,Newport News Fire Dept.,Newport News,2006,"11,452",64,38,"11,554",12,12
,Newport News,1,,"11,452",64,38,"11,554",,
71000,Norfolk Fire & Paramedical Serv.,Norfolk,2006,"20,651",12,0,"20,663",12,12
,Norfolk,1,,"20,651",12,0,"20,663",,
72000,Norton Fire Dept.,Norton,2006,76,0,1,77,12,12
,Norton,1,,76,0,1,77,,
73000,Petersburg Fire Rescue & Emergency Svc,Petersburg,2006,"3,373",14,121,"3,508",12,12
,Petersburg,1,,"3,373",14,121,"3,508",,
73500,Poquoson Fire/Rescue Dept.,Poquoson,2006,372,0,3,375,12,12
,Poquoson,1,,372,0,3,375,,
74000,Portsmouth Fire & Rescue,Portsmouth,2006,"12,187",10,37,"12,234",12,12
As of 04/18/2007,As of 04/18/2007,,,,,,,,Page 35 of 38
