Name: “Table 1 of 1 on page 5 of 38”,Name: “Table 1 of 1 on page 5 of 38”,Name: “Table 1 of 1 on page 5 of 38”,Name: “Table 1 of 1 on page 5 of 38”,Name: “Table 1 of 1 on page 5 of 38”,Name: “Table 1 of 1 on page 5 of 38”,Name: “Table 1 of 1 on page 5 of 38”,Name: “Table 1 of 1 on page 5 of 38”,Name: “Table 1 of 1 on page 5 of 38”,Name: “Table 1 of 1 on page 5 of 38”
Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5,Table: 5
,,,,,,,,,
Year,2006,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
02301,Blue Ridge Vol. Fire & Rescue Inc.,Botetourt Co.,2006,140,0,2,142,12,12
02302,Troutville Vol. Fire Dept.,Botetourt Co.,2006,223,0,179,402,12,12
02303,Buchanan Vol. Fire Dept.,Botetourt Co.,2006,164,0,15,179,12,12
02304,Fincastle Vol. Fire Dept.,Botetourt Co.,2006,70,0,28,98,6,6
02305,Eagle Rock Vol. Fire Dept.,Botetourt Co.,2006,26,0,9,35,7,7
02306,Glen Wilton Vol. and Rescue Inc.,Botetourt Co.,2006,56,0,7,63,12,12
,Botetourt Co.,6,,679,0,240,919,,
02501,Alberta Vol. Fire Dept.,Brunswick Co.,2006,54,0,3,57,4,4
02502,Brodnax Vol. Fire Dept.,Brunswick Co.,2006,53,0,3,56,12,12
02503,Dolphin VFD,Brunswick Co.,2006,50,0,20,70,12,12
02504,Ebony VFD,Brunswick Co.,2006,22,0,4,26,8,8
02505,Gasburg VFD,Brunswick Co.,2006,12,0,7,19,6,7
02506,Lawrenceville Vol. Fire Dept.,Brunswick Co.,2006,299,0,32,331,12,12
,Brunswick Co.,6,,490,0,69,559,,
02701,Grundy Vol. Fire Dept.,Buchanan Co.,2006,25,0,2,27,12,12
02702,"Oakwood Vol. Fire Dept., Inc.",Buchanan Co.,2006,137,2,4,143,12,12
02703,Whitewood Vol. Fire Dept.,Buchanan Co.,2006,7,0,1,8,7,12
As of 04/18/2007,As of 04/18/2007,,,,,,,,Page 5 of 38
