Name: “Table 1 of 1 on page 10 of 38”,Name: “Table 1 of 1 on page 10 of 38”,Name: “Table 1 of 1 on page 10 of 38”,Name: “Table 1 of 1 on page 10 of 38”,Name: “Table 1 of 1 on page 10 of 38”,Name: “Table 1 of 1 on page 10 of 38”,Name: “Table 1 of 1 on page 10 of 38”,Name: “Table 1 of 1 on page 10 of 38”,Name: “Table 1 of 1 on page 10 of 38”,Name: “Table 1 of 1 on page 10 of 38”
Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10
,,,,,,,,,
Year,2006,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
05900,Fairfax Co. Fire & Resc. Dept.,Fairfax Co.,2006,"75,695",0,"3,511","79,206",12,12
,Fairfax Co.,1,,"75,695",0,"3,511","79,206",,
06100,Fauquier Dept. of Fire & Emerg.,Fauquier Co.,2006,854,1,31,886,12,12
06101,Warrenton Vol. Fire Co.,Fauquier Co.,2006,"1,948",0,154,"2,102",12,12
06102,Remington Vol. Fire & Rescue Dept.,Fauquier Co.,2006,240,0,26,266,6,6
06103,Marshall Vol. Fire Dept.,Fauquier Co.,2006,268,0,0,268,6,6
06104,The Plains Volunteer Fire Co.,Fauquier Co.,2006,35,0,1,36,3,3
06107,Catlett Vol. Fire Dept.,Fauquier Co.,2006,278,0,3,281,12,12
06110,New Baltimore Vol. Fire & Rescue,Fauquier Co.,2006,1,0,0,1,1,1
06111,Orlean Vol. Fire Dept.,Fauquier Co.,2006,41,0,16,57,6,6
06113,Lois VFD,Fauquier Co.,2006,232,0,20,252,6,6
,Fauquier Co.,9,,"3,897",1,251,"4,149",,
06301,Floyd Co. Vol. Fire Dept. #1,Floyd Co.,2006,124,0,16,140,12,12
06302,Floyd Co. Vol. Fire Dept. #2,Floyd Co.,2006,63,0,14,77,12,12
06303,Floyd Co. Vol. Fire Dept. #3,Floyd Co.,2006,83,0,13,96,12,12
06304,Floyd Co. Vol. Fire Dept. #4,Floyd Co.,2006,51,0,9,60,12,12
,Floyd Co.,4,,321,0,52,373,,
As of 04/18/2007,,,,,,,,,Page 10 of 38
