Name: “Table 1 of 1 on page 12 of 38”,Name: “Table 1 of 1 on page 12 of 38”,Name: “Table 1 of 1 on page 12 of 38”,Name: “Table 1 of 1 on page 12 of 38”,Name: “Table 1 of 1 on page 12 of 38”,Name: “Table 1 of 1 on page 12 of 38”,Name: “Table 1 of 1 on page 12 of 38”,Name: “Table 1 of 1 on page 12 of 38”,Name: “Table 1 of 1 on page 12 of 38”,Name: “Table 1 of 1 on page 12 of 38”
Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12,Table: 12
,,,,,,,,,
Year,2006,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
06913,Clear Brook Vol. Fire Dept.,Frederick Co.,2006,844,1,256,"1,101",12,12
06914,Gore Vol. Fire Dept.,Frederick Co.,2006,112,0,73,185,12,12
06915,"Round Hill Community Fire Co., Inc.",Frederick Co.,2006,814,0,353,"1,167",12,12
06916,Gainesboro Vol. Fire Dept.,Frederick Co.,2006,447,0,347,794,12,12
06917,Star Tannery Vol. Fire Dept.,Frederick Co.,2006,46,0,11,57,12,12
06918,Greenwood Vol. Fire & Rescue Co.,Frederick Co.,2006,"1,332",0,310,"1,642",12,12
06919,North Mountain Vol. Fire Dept.,Frederick Co.,2006,251,0,74,325,12,12
06920,Reynolds Store VFD,Frederick Co.,2006,147,0,109,256,12,12
06921,Millwood Station Fire & Rescue,Frederick Co.,2006,583,0,452,"1,035",12,12
,Frederick Co.,12,,"5,781",1,"3,244","9,026",,
07110,Eggleston Vol. Fire Dept.,Giles Co.,2006,80,0,12,92,12,13
07120,Glen Lyn Vol. Fire Dept.,Giles Co.,2006,35,0,11,46,12,12
07130,Narrows Vol Fire Dept.,Giles Co.,2006,59,0,2,61,9,9
07140,Newport Vol. Fire Dept.,Giles Co.,2006,57,0,15,72,11,11
07150,Pearisburg Vol. Fire Dept.,Giles Co.,2006,61,0,6,67,11,11
07160,Pembroke Vol. Fire Dept.,Giles Co.,2006,98,0,14,112,12,12
07170,Poplar Hill Vol. Fire Dept.,Giles Co.,2006,28,0,7,35,11,12
07180,Rich Creek Vol. Fire Dept.,Giles Co.,2006,36,0,15,51,11,12
,Giles Co.,8,,454,0,82,536,,
As of 04/18/2007,,,,,,,,,Page 12 of 38
