Name: “Table 1 of 1 on page 26 of 38”,Name: “Table 1 of 1 on page 26 of 38”,Name: “Table 1 of 1 on page 26 of 38”,Name: “Table 1 of 1 on page 26 of 38”,Name: “Table 1 of 1 on page 26 of 38”,Name: “Table 1 of 1 on page 26 of 38”,Name: “Table 1 of 1 on page 26 of 38”,Name: “Table 1 of 1 on page 26 of 38”,Name: “Table 1 of 1 on page 26 of 38”,Name: “Table 1 of 1 on page 26 of 38”
Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26
,,,,,,,,,
Year,2006,,,,,,,,
FDID,Organization,Location,Year,Inc.,Exp.,Aid Given,Total Calls,Act. Mon.,Rpt. Months
16501,Singers Glen Vol. Fire Co.,Rockingham Co.,2006,129,0,20,149,12,12
16502,Bergton Vol. Fire Co.,Rockingham Co.,2006,23,0,62,85,12,12
16503,Elkton Vol. Fire Company,Rockingham Co.,2006,459,0,176,635,12,12
16505,Broadway Vol. Fire Dept.,Rockingham Co.,2006,481,1,108,590,12,12
16506,Timberville Vol. Fire Dept.,Rockingham Co.,2006,237,0,79,316,12,12
16508,McGaheysville Vol. Fire Dept.,Rockingham Co.,2006,313,0,200,513,12,12
16515,Bridgewater Vol. Fire Co.,Rockingham Co.,2006,603,0,149,752,12,12
16517,Clover Hill Vol. Fire Co.,Rockingham Co.,2006,406,0,65,471,12,12
16520,Grottoes Vol Fire Dept.,Rockingham Co.,2006,534,2,118,654,12,12
16544,Hose Company No. 4,Rockingham Co.,2006,681,3,247,931,12,12
,Rockingham Co.,11,,"4,345",8,"1,548","5,901",,
16702,Dante Vol. Fire Dept.,Russell Co.,2006,82,0,4,86,12,12
16703,Honaker Vol. Fire Dept.,Russell Co.,2006,120,0,0,120,12,12
16705,Belfast-Rosedale Vol. Fire Dept.,Russell Co.,2006,52,0,5,57,12,12
16706,Copper Creek-Moccasin Vol. Fire Dept.,Russell Co.,2006,96,0,12,108,12,12
16707,Castlewood Vol. Fire Dept.,Russell Co.,2006,51,0,5,56,12,12
,Russell Co.,5,,401,0,26,427,,
16901,Duffield Vol. Fire & Rescue,Scott Co.,2006,15,0,1,16,7,7
As of 04/18/2007,As of 04/18/2007,,,,,,,,Page 26 of 38
