Name: “Table 1 of 1 on page 102 of 128”,Name: “Table 1 of 1 on page 102 of 128”,Name: “Table 1 of 1 on page 102 of 128”,Name: “Table 1 of 1 on page 102 of 128”,Name: “Table 1 of 1 on page 102 of 128”,Name: “Table 1 of 1 on page 102 of 128”,Name: “Table 1 of 1 on page 102 of 128”,Name: “Table 1 of 1 on page 102 of 128”,Name: “Table 1 of 1 on page 102 of 128”,Name: “Table 1 of 1 on page 102 of 128”,Name: “Table 1 of 1 on page 102 of 128”,Name: “Table 1 of 1 on page 102 of 128”,Name: “Table 1 of 1 on page 102 of 128”,Name: “Table 1 of 1 on page 102 of 128”
Table: 102,Table: 102,Table: 102,Table: 102,Table: 102,Table: 102,Table: 102,Table: 102,Table: 102,Table: 102,Table: 102,Table: 102,Table: 102,Table: 102
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,BRANCHVILLE VOL. FIRE,BRANCHVILLE VOL. FIRE,BRANCHVILLE VOL. FIRE,,,,,,,,,,
17502,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,2,3,4,0,0,0,0,0,0,0,0,1,10
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,1,0,0,0,1,0,0,0,0,0,0,2
Aid Given,0,2,2,2,0,3,0,0,0,0,0,1,10
17504,COURTLAND VOL. FIRE,COURTLAND VOL. FIRE,,,,,,,,,,,
Count,5,8,7,14,11,11,15,4,11,7,12,9,114
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,4,2,8,5,3,5,5,5,4,1,4,50
17506,IVOR VOL FIRE DEPT.,IVOR VOL FIRE DEPT.,,,,,,,,,,,
Count,4,2,3,3,5,7,3,7,4,6,7,8,59
Exposures,0,0,1,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,3,2,4,2,3,3,3,1,1,1,29
17507,NEWSOMS VOL. FIRE DEPT.,NEWSOMS VOL. FIRE DEPT.,NEWSOMS VOL. FIRE DEPT.,,,,,,,,,,
Count,12,6,9,8,14,17,17,14,11,10,23,13,154
Exposures,1,0,0,4,0,0,1,0,0,0,1,0,7
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,6,4,2,1,2,3,4,3,0,2,2,33
Page 102 of 128,Page 102 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:54 EDT 2013,Thu Mar 14 07:32:54 EDT 2013
