Name: “Table 1 of 1 on page 23 of 128”,Name: “Table 1 of 1 on page 23 of 128”,Name: “Table 1 of 1 on page 23 of 128”,Name: “Table 1 of 1 on page 23 of 128”,Name: “Table 1 of 1 on page 23 of 128”,Name: “Table 1 of 1 on page 23 of 128”,Name: “Table 1 of 1 on page 23 of 128”,Name: “Table 1 of 1 on page 23 of 128”,Name: “Table 1 of 1 on page 23 of 128”,Name: “Table 1 of 1 on page 23 of 128”,Name: “Table 1 of 1 on page 23 of 128”,Name: “Table 1 of 1 on page 23 of 128”,Name: “Table 1 of 1 on page 23 of 128”,Name: “Table 1 of 1 on page 23 of 128”
Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23,Table: 23
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
02902,DILLWYN VOL. FIRE DEPT.,DILLWYN VOL. FIRE DEPT.,DILLWYN VOL. FIRE DEPT.,,,,,,,,,,
Count,12,16,17,7,9,8,10,8,10,7,15,14,133
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02903,GLENMORE VOL. FIRE DEPT.,GLENMORE VOL. FIRE DEPT.,GLENMORE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,4,4,2,0,1,0,0,0,0,0,0,11
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,0,0,0,0,0,0,0,0,0,2
02904,TOGA VOL. FIRE DEPT.,TOGA VOL. FIRE DEPT.,,,,,,,,,,,
Count,2,3,4,2,3,7,6,0,4,2,4,3,40
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,1,3,1,4,2,2,1,2,1,2,24
,ALTAVISTA VOL. FIRE,ALTAVISTA VOL. FIRE,,,,,,,,,,,
03110,,,,,,,,,,,,,
,DEPARTMENT,DEPARTMENT,,,,,,,,,,,
Count,24,23,17,17,12,21,31,12,15,7,20,6,205
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 23 of 128,Page 23 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:24 EDT 2013,Thu Mar 14 07:31:24 EDT 2013
