Name: “Table 1 of 1 on page 46 of 128”,Name: “Table 1 of 1 on page 46 of 128”,Name: “Table 1 of 1 on page 46 of 128”,Name: “Table 1 of 1 on page 46 of 128”,Name: “Table 1 of 1 on page 46 of 128”,Name: “Table 1 of 1 on page 46 of 128”,Name: “Table 1 of 1 on page 46 of 128”,Name: “Table 1 of 1 on page 46 of 128”,Name: “Table 1 of 1 on page 46 of 128”,Name: “Table 1 of 1 on page 46 of 128”,Name: “Table 1 of 1 on page 46 of 128”,Name: “Table 1 of 1 on page 46 of 128”,Name: “Table 1 of 1 on page 46 of 128”,Name: “Table 1 of 1 on page 46 of 128”
Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
07701,ELK CREEK VOL. FIRE DEPT.,ELK CREEK VOL. FIRE DEPT.,ELK CREEK VOL. FIRE DEPT.,,,,,,,,,,
Count,1,6,1,1,2,0,4,3,1,1,5,2,27
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,0,0,1,0,0,1,0,1,0,5
07702,FRIES VOL. FIRE DEPT.,FRIES VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,4,10,4,3,7,8,4,5,3,8,4,63
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,1,0,0,0,0,0,2,2,5
,INDEPENDENCE VOL. FIRE,INDEPENDENCE VOL. FIRE,INDEPENDENCE VOL. FIRE,,,,,,,,,,
07703,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,0,2,1,0,0,0,3,0,0,4,0,10
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
,MOUNT ROGERS VOL. FIRE,MOUNT ROGERS VOL. FIRE,MOUNT ROGERS VOL. FIRE,,,,,,,,,,
07704,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,6,8,17,11,7,2,0,1,0,0,0,0,52
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,2,3,4,13,13,0,0,1,0,0,38
Page 46 of 128,Page 46 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:16 EDT 2013,Thu Mar 14 07:32:16 EDT 2013
