Name: “Table 1 of 1 on page 75 of 128”,Name: “Table 1 of 1 on page 75 of 128”,Name: “Table 1 of 1 on page 75 of 128”,Name: “Table 1 of 1 on page 75 of 128”,Name: “Table 1 of 1 on page 75 of 128”,Name: “Table 1 of 1 on page 75 of 128”,Name: “Table 1 of 1 on page 75 of 128”,Name: “Table 1 of 1 on page 75 of 128”,Name: “Table 1 of 1 on page 75 of 128”,Name: “Table 1 of 1 on page 75 of 128”,Name: “Table 1 of 1 on page 75 of 128”,Name: “Table 1 of 1 on page 75 of 128”,Name: “Table 1 of 1 on page 75 of 128”,Name: “Table 1 of 1 on page 75 of 128”
Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75,Table: 75
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,BARBOURSVILLE VOL. FIRE,BARBOURSVILLE VOL. FIRE,BARBOURSVILLE VOL. FIRE,,,,,,,,,,
13701,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,7,15,12,7,6,13,10,9,10,13,10,1,113
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,7,7,2,4,3,4,2,3,6,3,0,45
,GORDONSVILLE VOL. FIRE,GORDONSVILLE VOL. FIRE,GORDONSVILLE VOL. FIRE,,,,,,,,,,
13702,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,9,15,10,1,10,16,16,14,11,5,10,3,120
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,26,31,30,30,31,36,26,33,23,32,29,29,356
,LAKE OF THE WOODS VOL.,LAKE OF THE WOODS VOL.,LAKE OF THE WOODS VOL.,,,,,,,,,,
13703,,,,,,,,,,,,,
,FIRE DP,,,,,,,,,,,,
Count,25,19,25,29,15,29,23,16,22,27,28,20,278
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,1,0,5,4,2,2,1,1,5,3,3,1,28
Aid Given,3,5,6,1,2,2,3,3,0,1,1,4,31
13704,MINE RUN VOL. FIRE DEPT.,MINE RUN VOL. FIRE DEPT.,MINE RUN VOL. FIRE DEPT.,,,,,,,,,,
Count,0,3,7,6,3,3,5,0,2,7,9,8,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,3,1,2,3,1,3,4,1,0,4,24
Page 75 of 128,Page 75 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:50 EDT 2013,Thu Mar 14 07:32:50 EDT 2013
