Name: “Table 1 of 1 on page 118 of 128”,Name: “Table 1 of 1 on page 118 of 128”,Name: “Table 1 of 1 on page 118 of 128”,Name: “Table 1 of 1 on page 118 of 128”,Name: “Table 1 of 1 on page 118 of 128”,Name: “Table 1 of 1 on page 118 of 128”,Name: “Table 1 of 1 on page 118 of 128”,Name: “Table 1 of 1 on page 118 of 128”,Name: “Table 1 of 1 on page 118 of 128”,Name: “Table 1 of 1 on page 118 of 128”,Name: “Table 1 of 1 on page 118 of 128”,Name: “Table 1 of 1 on page 118 of 128”,Name: “Table 1 of 1 on page 118 of 128”,Name: “Table 1 of 1 on page 118 of 128”
Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
57000,Colonial Heights Fire & EMS,Colonial Heights Fire & EMS,Colonial Heights Fire & EMS,,,,,,,,,,
Count,327,328,373,341,380,350,354,328,348,347,341,355,"4,172"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,20,15,19,28,25,30,21,31,13,21,15,15,253
58000,Covington Fire Department,Covington Fire Department,Covington Fire Department,,,,,,,,,,
Count,22,22,30,27,20,35,28,26,18,15,18,16,277
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,4,2,2,7,0,7,0,1,4,4,0,41
59000,Danville Fire Department,Danville Fire Department,,,,,,,,,,,
Count,514,487,567,542,533,624,602,534,535,519,540,592,"6,589"
Exposures,3,2,3,1,0,4,0,0,1,0,0,0,14
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,0,0,0,0,0,0,0,0,0,2
59500,Emporia Fire Department,Emporia Fire Department,,,,,,,,,,,
Count,15,28,28,15,28,24,29,23,14,21,18,18,261
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,2,0,2,0,1,0,0,0,0,5
Page 118 of 128,Page 118 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:34:16 EDT 2013,Thu Mar 14 07:34:16 EDT 2013
