Name: “Table 1 of 1 on page 123 of 128”,Name: “Table 1 of 1 on page 123 of 128”,Name: “Table 1 of 1 on page 123 of 128”,Name: “Table 1 of 1 on page 123 of 128”,Name: “Table 1 of 1 on page 123 of 128”,Name: “Table 1 of 1 on page 123 of 128”,Name: “Table 1 of 1 on page 123 of 128”,Name: “Table 1 of 1 on page 123 of 128”,Name: “Table 1 of 1 on page 123 of 128”,Name: “Table 1 of 1 on page 123 of 128”,Name: “Table 1 of 1 on page 123 of 128”,Name: “Table 1 of 1 on page 123 of 128”,Name: “Table 1 of 1 on page 123 of 128”,Name: “Table 1 of 1 on page 123 of 128”
Table: 123,Table: 123,Table: 123,Table: 123,Table: 123,Table: 123,Table: 123,Table: 123,Table: 123,Table: 123,Table: 123,Table: 123,Table: 123,Table: 123
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
72000,Norton Fire Department,Norton Fire Department,,,,,,,,,,,
Count,12,8,3,9,5,13,11,10,12,10,11,7,111
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,0,0,0,0,0,0,0,0,0,0,2
73000,Petersburg Fire and Rescue,Petersburg Fire and Rescue,Petersburg Fire and Rescue,,,,,,,,,,
Count,274,299,312,331,351,398,455,455,385,336,332,288,"4,216"
Exposures,0,0,0,0,0,0,0,0,3,0,0,0,3
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,5,10,2,3,8,0,5,5,8,8,7,66
73500,Poquoson Fire/Rescue,Poquoson Fire/Rescue,,,,,,,,,,,
Count,69,70,78,60,53,69,65,76,72,86,75,84,857
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,1,2,0,2,0,2,1,0,9
74000,Portsmouth Fire Department,Portsmouth Fire Department,Portsmouth Fire Department,,,,,,,,,,
Count,"1,352","1,165","1,379","1,371","1,360","1,399","1,513","1,508","1,349","1,313","1,142","1,300","16,151"
Exposures,1,0,0,0,0,0,0,1,0,0,0,1,3
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,4,3,5,2,2,1,2,2,2,0,1,27
Page 123 of 128,Page 123 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:35:08 EDT 2013,Thu Mar 14 07:35:08 EDT 2013
