Name: “Table 1 of 1 on page 91 of 128”,Name: “Table 1 of 1 on page 91 of 128”,Name: “Table 1 of 1 on page 91 of 128”,Name: “Table 1 of 1 on page 91 of 128”,Name: “Table 1 of 1 on page 91 of 128”,Name: “Table 1 of 1 on page 91 of 128”,Name: “Table 1 of 1 on page 91 of 128”,Name: “Table 1 of 1 on page 91 of 128”,Name: “Table 1 of 1 on page 91 of 128”,Name: “Table 1 of 1 on page 91 of 128”,Name: “Table 1 of 1 on page 91 of 128”,Name: “Table 1 of 1 on page 91 of 128”,Name: “Table 1 of 1 on page 91 of 128”,Name: “Table 1 of 1 on page 91 of 128”
Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91,Table: 91
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
16112,READ MT. VFD STATION #12,READ MT. VFD STATION #12,READ MT. VFD STATION #12,,,,,,,,,,
Count,38,37,35,42,26,66,34,35,31,26,36,0,406
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,1,0,0,0,0,0,0,0,1
Aid Given,32,33,34,30,42,50,35,29,34,28,20,0,367
16301,EFFINGER VOL. FIRE DEPT.,EFFINGER VOL. FIRE DEPT.,EFFINGER VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,1,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,0,0,0,0,0,0,0,0,1
16302,GLASGOW VOL. FIRE DEPT.,GLASGOW VOL. FIRE DEPT.,GLASGOW VOL. FIRE DEPT.,,,,,,,,,,
Count,5,5,16,12,0,0,0,0,1,0,0,0,39
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,12,9,14,1,0,0,0,0,0,0,0,46
,KERRS CREEK VOL. FIRE,KERRS CREEK VOL. FIRE,KERRS CREEK VOL. FIRE,,,,,,,,,,
16304,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,12,7,8,20,18,16,12,10,11,5,18,137
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,7,4,6,13,11,9,9,13,7,4,8,91
Page 91 of 128,Page 91 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:53 EDT 2013,Thu Mar 14 07:32:53 EDT 2013
