Name: “Table 1 of 1 on page 45 of 128”,Name: “Table 1 of 1 on page 45 of 128”,Name: “Table 1 of 1 on page 45 of 128”,Name: “Table 1 of 1 on page 45 of 128”,Name: “Table 1 of 1 on page 45 of 128”,Name: “Table 1 of 1 on page 45 of 128”,Name: “Table 1 of 1 on page 45 of 128”,Name: “Table 1 of 1 on page 45 of 128”,Name: “Table 1 of 1 on page 45 of 128”,Name: “Table 1 of 1 on page 45 of 128”,Name: “Table 1 of 1 on page 45 of 128”,Name: “Table 1 of 1 on page 45 of 128”,Name: “Table 1 of 1 on page 45 of 128”,Name: “Table 1 of 1 on page 45 of 128”
Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45,Table: 45
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
07180,RICH CREEK VOL. FIRE,RICH CREEK VOL. FIRE,,,,,,,,,,,
Count,2,5,2,2,7,3,3,3,3,2,0,3,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,1,0,1
Aid Given,0,0,0,1,0,1,1,0,1,0,0,0,4
07301,Abingdon Vol. Fire & Rescue,Abingdon Vol. Fire & Rescue,Abingdon Vol. Fire & Rescue,,,,,,,,,,
Count,163,142,156,168,157,164,161,7,111,135,133,154,"1,651"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,3,9,3,8,7,0,5,5,3,8,54
07310,Gloucester Vol. Fire & Rescue,Gloucester Vol. Fire & Rescue,Gloucester Vol. Fire & Rescue,,,,,,,,,,
Count,48,46,54,59,57,60,55,47,48,67,54,39,634
Exposures,1,0,0,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,4,1,4,1,3,3,1,0,0,0,5,25
07500,Goochland Co. Fire-Rescue,Goochland Co. Fire-Rescue,Goochland Co. Fire-Rescue,,,,,,,,,,
Count,153,197,193,194,194,261,245,212,186,206,222,217,"2,480"
Exposures,0,0,0,0,0,0,1,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,10,13,11,23,6,11,17,4,13,8,8,126
Page 45 of 128,Page 45 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:16 EDT 2013,Thu Mar 14 07:32:16 EDT 2013
