Name: “Table 1 of 1 on page 77 of 128”,Name: “Table 1 of 1 on page 77 of 128”,Name: “Table 1 of 1 on page 77 of 128”,Name: “Table 1 of 1 on page 77 of 128”,Name: “Table 1 of 1 on page 77 of 128”,Name: “Table 1 of 1 on page 77 of 128”,Name: “Table 1 of 1 on page 77 of 128”,Name: “Table 1 of 1 on page 77 of 128”,Name: “Table 1 of 1 on page 77 of 128”,Name: “Table 1 of 1 on page 77 of 128”,Name: “Table 1 of 1 on page 77 of 128”,Name: “Table 1 of 1 on page 77 of 128”,Name: “Table 1 of 1 on page 77 of 128”,Name: “Table 1 of 1 on page 77 of 128”
Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
14101,ARARAT VOL. FIRE DEPT.,ARARAT VOL. FIRE DEPT.,ARARAT VOL. FIRE DEPT.,,,,,,,,,,
Count,5,6,7,5,4,3,3,3,4,5,6,7,58
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,4,1,1,2,1,0,1,2,1,15
,MEADOWS OF DAN VOL.,MEADOWS OF DAN VOL.,MEADOWS OF DAN VOL.,,,,,,,,,,
14104,,,,,,,,,,,,,
,FIRE DEPT.,,,,,,,,,,,,
Count,2,0,0,0,2,1,9,2,10,3,3,7,39
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,2,0,0,2,3,1,2,4,0,1,2,21
,MOOREFIELD STORE VOL.,MOOREFIELD STORE VOL.,MOOREFIELD STORE VOL.,,,,,,,,,,
14105,,,,,,,,,,,,,
,FIRE DEP,,,,,,,,,,,,
Count,6,14,12,10,19,8,7,11,10,9,9,6,121
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,1,3,0,1,3,1,2,0,1,0,16
14106,STUART VOL. FIRE DEPT.,STUART VOL. FIRE DEPT.,STUART VOL. FIRE DEPT.,,,,,,,,,,
Count,23,17,23,34,17,38,27,27,22,17,22,17,284
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,5,1,3,2,1,1,0,2,1,18
Page 77 of 128,Page 77 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:50 EDT 2013,Thu Mar 14 07:32:50 EDT 2013
