Name: “Table 1 of 1 on page 114 of 128”,Name: “Table 1 of 1 on page 114 of 128”,Name: “Table 1 of 1 on page 114 of 128”,Name: “Table 1 of 1 on page 114 of 128”,Name: “Table 1 of 1 on page 114 of 128”,Name: “Table 1 of 1 on page 114 of 128”,Name: “Table 1 of 1 on page 114 of 128”,Name: “Table 1 of 1 on page 114 of 128”,Name: “Table 1 of 1 on page 114 of 128”,Name: “Table 1 of 1 on page 114 of 128”,Name: “Table 1 of 1 on page 114 of 128”,Name: “Table 1 of 1 on page 114 of 128”,Name: “Table 1 of 1 on page 114 of 128”,Name: “Table 1 of 1 on page 114 of 128”
Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114,Table: 114
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
19580,SAINT PAUL VOL. FIRE DEPT.,SAINT PAUL VOL. FIRE DEPT.,SAINT PAUL VOL. FIRE DEPT.,,,,,,,,,,
Count,1,0,0,0,0,0,0,0,0,0,1,1,3
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,2,2
19590,WISE VOL. FIRE DEPT.,WISE VOL. FIRE DEPT.,,,,,,,,,,,
Count,6,6,7,12,15,11,12,15,12,10,7,12,125
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,0,0,1,0,2,0,4
,BARREN SPRINGS VOL. FIRE,BARREN SPRINGS VOL. FIRE,BARREN SPRINGS VOL. FIRE,,,,,,,,,,
19701,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,8,1,2,7,8,7,7,5,3,2,3,0,53
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,2,0,2,0,2,0,0,0,0,0,8
19702,IVANHOE VOL. FIRE DEPT.,IVANHOE VOL. FIRE DEPT.,IVANHOE VOL. FIRE DEPT.,,,,,,,,,,
Count,1,3,6,5,5,13,3,3,4,0,3,9,55
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,1,0,0,0,0,0,0,0,3,1,8
Page 114 of 128,Page 114 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:33:31 EDT 2013,Thu Mar 14 07:33:31 EDT 2013
