Name: “Table 1 of 1 on page 66 of 128”,Name: “Table 1 of 1 on page 66 of 128”,Name: “Table 1 of 1 on page 66 of 128”,Name: “Table 1 of 1 on page 66 of 128”,Name: “Table 1 of 1 on page 66 of 128”,Name: “Table 1 of 1 on page 66 of 128”,Name: “Table 1 of 1 on page 66 of 128”,Name: “Table 1 of 1 on page 66 of 128”,Name: “Table 1 of 1 on page 66 of 128”,Name: “Table 1 of 1 on page 66 of 128”,Name: “Table 1 of 1 on page 66 of 128”,Name: “Table 1 of 1 on page 66 of 128”,Name: “Table 1 of 1 on page 66 of 128”,Name: “Table 1 of 1 on page 66 of 128”
Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66,Table: 66
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
10905,MINERAL VOL. FIRE DEPT.,MINERAL VOL. FIRE DEPT.,MINERAL VOL. FIRE DEPT.,,,,,,,,,,
Count,45,29,23,32,35,47,57,49,59,37,41,48,502
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,12,10,8,11,8,16,21,14,8,12,16,15,151
,ZION CROSSROADS VOL. F.,ZION CROSSROADS VOL. F.,ZION CROSSROADS VOL. F.,,,,,,,,,,
10907,,,,,,,,,,,,,
,D.,,,,,,,,,,,,
Count,26,18,12,18,15,16,13,19,23,22,2,7,191
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,6,2,0,0,1,2,4,3,0,1,24
11101,KENBRIDGE VOL. FIRE,KENBRIDGE VOL. FIRE,,,,,,,,,,,
Count,6,8,7,12,5,7,5,6,4,8,10,0,78
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,3,0,2,0,0,1,0,1,1,0,11
,VICTORIA FIRE & RESCUE,VICTORIA FIRE & RESCUE,VICTORIA FIRE & RESCUE,,,,,,,,,,
11103,,,,,,,,,,,,,
,INC.,,,,,,,,,,,,
Count,76,63,62,57,49,65,69,60,73,67,49,65,755
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,15,9,8,6,9,2,4,4,9,14,10,8,98
Page 66 of 128,Page 66 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:49 EDT 2013,Thu Mar 14 07:32:49 EDT 2013
