Name: “Table 1 of 1 on page 86 of 128”,Name: “Table 1 of 1 on page 86 of 128”,Name: “Table 1 of 1 on page 86 of 128”,Name: “Table 1 of 1 on page 86 of 128”,Name: “Table 1 of 1 on page 86 of 128”,Name: “Table 1 of 1 on page 86 of 128”,Name: “Table 1 of 1 on page 86 of 128”,Name: “Table 1 of 1 on page 86 of 128”,Name: “Table 1 of 1 on page 86 of 128”,Name: “Table 1 of 1 on page 86 of 128”,Name: “Table 1 of 1 on page 86 of 128”,Name: “Table 1 of 1 on page 86 of 128”,Name: “Table 1 of 1 on page 86 of 128”,Name: “Table 1 of 1 on page 86 of 128”
Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86,Table: 86
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,PRINCE WILLIAM FIRE &,PRINCE WILLIAM FIRE &,PRINCE WILLIAM FIRE &,,,,,,,,,,
15301,,,,,,,,,,,,,
,RESCUE,,,,,,,,,,,,
Count,"2,424","2,222","2,446","2,469","2,442","2,482","2,512","2,317","2,351","2,486","2,123","2,388","28,662"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,27,24,23,28,31,16,17,27,30,33,25,24,305
15500,Pulaski Co. Emergency Mgmt,Pulaski Co. Emergency Mgmt,Pulaski Co. Emergency Mgmt,,,,,,,,,,
Count,1,5,1,2,1,0,0,0,1,1,0,1,13
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,0,0,1,1,1,1,0,0,1,0,9
15501,DRAPER VOL. FIRE DEPT.,DRAPER VOL. FIRE DEPT.,DRAPER VOL. FIRE DEPT.,,,,,,,,,,
Count,11,5,5,7,7,13,19,9,2,3,10,10,101
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,1,1,0,1,0,0,0,0,2,0,7
,Dublin Volunteer Fire Departme,Dublin Volunteer Fire Departme,Dublin Volunteer Fire Departme,,,,,,,,,,
15502,,,,,,,,,,,,,
Count,19,16,23,15,0,41,32,24,35,29,28,24,286
Exposures,0,4,1,0,0,0,0,0,0,0,0,0,5
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,2,0,0,4,2,1,4,1,3,2,25
Page 86 of 128,Page 86 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:52 EDT 2013,Thu Mar 14 07:32:52 EDT 2013
