Name: “Table 1 of 1 on page 25 of 128”,Name: “Table 1 of 1 on page 25 of 128”,Name: “Table 1 of 1 on page 25 of 128”,Name: “Table 1 of 1 on page 25 of 128”,Name: “Table 1 of 1 on page 25 of 128”,Name: “Table 1 of 1 on page 25 of 128”,Name: “Table 1 of 1 on page 25 of 128”,Name: “Table 1 of 1 on page 25 of 128”,Name: “Table 1 of 1 on page 25 of 128”,Name: “Table 1 of 1 on page 25 of 128”,Name: “Table 1 of 1 on page 25 of 128”,Name: “Table 1 of 1 on page 25 of 128”,Name: “Table 1 of 1 on page 25 of 128”,Name: “Table 1 of 1 on page 25 of 128”
Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,LYN-DAN HEIGHTS VOL.,LYN-DAN HEIGHTS VOL.,,,,,,,,,,,
03115,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,2,3,2,16,11,13,22,16,21,26,25,17,174
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,3,4,1,9,9,1,2,4,4,4,44
03116,RUSTBURG VOL. FIRE DEPT.,RUSTBURG VOL. FIRE DEPT.,RUSTBURG VOL. FIRE DEPT.,,,,,,,,,,
Count,9,19,10,11,26,21,1,0,0,0,0,0,97
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,3,2,7,5,0,0,0,0,0,0,21
03117,EVINGTON VOL. FIRE DEPT.,EVINGTON VOL. FIRE DEPT.,EVINGTON VOL. FIRE DEPT.,,,,,,,,,,
Count,18,13,15,13,4,26,15,9,8,15,15,12,163
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,1,4,4,5,5,0,2,1,1,2,27
03300,Caroline Co. Fire & Rescue,Caroline Co. Fire & Rescue,Caroline Co. Fire & Rescue,,,,,,,,,,
Count,329,266,267,192,124,141,143,111,94,151,128,73,"2,019"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,6,6,3,4,1,0,1,1,2,0,0,28
Page 25 of 128,Page 25 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:25 EDT 2013,Thu Mar 14 07:31:25 EDT 2013
