Name: “Table 1 of 1 on page 28 of 128”,Name: “Table 1 of 1 on page 28 of 128”,Name: “Table 1 of 1 on page 28 of 128”,Name: “Table 1 of 1 on page 28 of 128”,Name: “Table 1 of 1 on page 28 of 128”,Name: “Table 1 of 1 on page 28 of 128”,Name: “Table 1 of 1 on page 28 of 128”,Name: “Table 1 of 1 on page 28 of 128”,Name: “Table 1 of 1 on page 28 of 128”,Name: “Table 1 of 1 on page 28 of 128”,Name: “Table 1 of 1 on page 28 of 128”,Name: “Table 1 of 1 on page 28 of 128”,Name: “Table 1 of 1 on page 28 of 128”,Name: “Table 1 of 1 on page 28 of 128”
Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
04100,Chesterfield Fire & EMS,Chesterfield Fire & EMS,,,,,,,,,,,
Count,"2,684","2,718","2,850","2,820","2,747","3,046","3,004","2,848","2,800","2,778","2,617","2,866","33,778"
Exposures,7,3,1,7,0,2,5,0,3,1,4,5,38
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,18,13,20,16,30,24,14,15,22,19,17,226
,Clarke County Emergency,Clarke County Emergency,Clarke County Emergency,,,,,,,,,,
04300,,,,,,,,,,,,,
,Servic,,,,,,,,,,,,
Count,79,70,66,74,75,77,79,83,79,91,71,81,925
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,2,1,2,1,2,1,1,0,3,0,17
,John H Enders Fire and,John H Enders Fire and,,,,,,,,,,,
04301,,,,,,,,,,,,,
,Rescue,,,,,,,,,,,,
Count,3,58,17,33,55,51,63,63,40,66,50,65,564
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,1,0,2,0,0,1,0,1,0,7
,Boyce Volunteer Fire Company,Boyce Volunteer Fire Company,Boyce Volunteer Fire Company,,,,,,,,,,
04304,,,,,,,,,,,,,
Count,34,42,29,46,50,53,47,58,0,0,0,0,359
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,4,2,2,0,3,0,0,0,0,0,16
Page 28 of 128,Page 28 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:27 EDT 2013,Thu Mar 14 07:31:27 EDT 2013
