Name: “Table 1 of 1 on page 11 of 128”,Name: “Table 1 of 1 on page 11 of 128”,Name: “Table 1 of 1 on page 11 of 128”,Name: “Table 1 of 1 on page 11 of 128”,Name: “Table 1 of 1 on page 11 of 128”,Name: “Table 1 of 1 on page 11 of 128”,Name: “Table 1 of 1 on page 11 of 128”,Name: “Table 1 of 1 on page 11 of 128”,Name: “Table 1 of 1 on page 11 of 128”,Name: “Table 1 of 1 on page 11 of 128”,Name: “Table 1 of 1 on page 11 of 128”,Name: “Table 1 of 1 on page 11 of 128”,Name: “Table 1 of 1 on page 11 of 128”,Name: “Table 1 of 1 on page 11 of 128”
Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11,Table: 11
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
01508,CRAIGSVILLE VOL. FIRE,CRAIGSVILLE VOL. FIRE,CRAIGSVILLE VOL. FIRE,,,,,,,,,,
Count,52,44,59,65,38,84,49,58,36,46,40,46,617
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,0,0,0,0,0,0,2,0,3
01509,DOOMS VOL. FIRE DEPT.,DOOMS VOL. FIRE DEPT.,DOOMS VOL. FIRE DEPT.,,,,,,,,,,
Count,48,44,48,46,52,66,92,57,67,52,55,58,685
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,8,10,7,3,6,8,4,5,9,7,5,80
,AUGUSTA COUNTY FIRE,AUGUSTA COUNTY FIRE,AUGUSTA COUNTY FIRE,,,,,,,,,,
01510,,,,,,,,,,,,,
,DEPARTMENT,DEPARTMENT,,,,,,,,,,,
Count,48,65,76,73,93,79,78,73,65,83,87,213,"1,033"
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,20,24,36,23,27,35,40,24,32,28,48,40,377
,PRESTON L. YANCEY VOL.,PRESTON L. YANCEY VOL.,PRESTON L. YANCEY VOL.,,,,,,,,,,
01511,,,,,,,,,,,,,
,FIRE,,,,,,,,,,,,
Count,33,34,36,36,31,55,42,38,17,0,0,1,323
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,12,24,11,21,18,7,15,8,6,0,0,0,122
Page 11 of 128,Page 11 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:24 EDT 2013,Thu Mar 14 07:31:24 EDT 2013
