Name: “Table 1 of 1 on page 50 of 128”,Name: “Table 1 of 1 on page 50 of 128”,Name: “Table 1 of 1 on page 50 of 128”,Name: “Table 1 of 1 on page 50 of 128”,Name: “Table 1 of 1 on page 50 of 128”,Name: “Table 1 of 1 on page 50 of 128”,Name: “Table 1 of 1 on page 50 of 128”,Name: “Table 1 of 1 on page 50 of 128”,Name: “Table 1 of 1 on page 50 of 128”,Name: “Table 1 of 1 on page 50 of 128”,Name: “Table 1 of 1 on page 50 of 128”,Name: “Table 1 of 1 on page 50 of 128”,Name: “Table 1 of 1 on page 50 of 128”,Name: “Table 1 of 1 on page 50 of 128”
Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50,Table: 50
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
08311,VIRGILINA VOL. FIRE DEPT.,VIRGILINA VOL. FIRE DEPT.,VIRGILINA VOL. FIRE DEPT.,,,,,,,,,,
Count,14,13,22,11,11,11,13,11,12,8,14,19,159
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,2,1,0,0,4,5,0,2,1,3,2,24
08501,ASHLAND VOL. FIRE DEPT.,ASHLAND VOL. FIRE DEPT.,ASHLAND VOL. FIRE DEPT.,,,,,,,,,,
Count,79,85,59,87,122,105,116,105,109,91,94,117,"1,169"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,16,29,25,20,24,22,26,12,11,17,11,222
08502,BEAVERDAM VOL. FIRE,BEAVERDAM VOL. FIRE,,,,,,,,,,,
Count,16,12,17,15,14,26,17,10,12,12,12,9,172
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,5,7,12,3,4,1,3,1,2,4,1,47
,EASTERN HANOVER VOL,EASTERN HANOVER VOL,EASTERN HANOVER VOL,,,,,,,,,,
08503,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,40,39,31,36,46,91,68,46,33,54,48,44,576
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,7,9,2,5,19,22,16,17,19,13,18,155
Page 50 of 128,Page 50 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:16 EDT 2013,Thu Mar 14 07:32:16 EDT 2013
