Name: “Table 1 of 1 on page 85 of 128”,Name: “Table 1 of 1 on page 85 of 128”,Name: “Table 1 of 1 on page 85 of 128”,Name: “Table 1 of 1 on page 85 of 128”,Name: “Table 1 of 1 on page 85 of 128”,Name: “Table 1 of 1 on page 85 of 128”,Name: “Table 1 of 1 on page 85 of 128”,Name: “Table 1 of 1 on page 85 of 128”,Name: “Table 1 of 1 on page 85 of 128”,Name: “Table 1 of 1 on page 85 of 128”,Name: “Table 1 of 1 on page 85 of 128”,Name: “Table 1 of 1 on page 85 of 128”,Name: “Table 1 of 1 on page 85 of 128”,Name: “Table 1 of 1 on page 85 of 128”
Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85,Table: 85
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,DARLINGTON HEIGHTS VOL.,DARLINGTON HEIGHTS VOL.,DARLINGTON HEIGHTS VOL.,,,,,,,,,,
14703,,,,,,,,,,,,,
,F.D.,,,,,,,,,,,,
Count,1,2,2,4,1,13,13,0,0,1,2,1,40
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,1,0,0,0,0,1
Aid Given,3,1,0,0,1,2,5,0,2,1,1,1,17
14704,PROSPECT VOL. FIRE DEPT.,PROSPECT VOL. FIRE DEPT.,PROSPECT VOL. FIRE DEPT.,,,,,,,,,,
Count,5,5,5,10,3,8,14,3,2,5,8,3,71
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,1,0,5,4,0,3,3,5,3,25
14705,RICE VOL. FIRE DEPT.,RICE VOL. FIRE DEPT.,,,,,,,,,,,
Count,6,6,5,4,7,7,6,5,5,11,6,4,72
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,1,1,1,1,0,0,0,1,0,6
14900,PRINCE GEORGE FIRE &,PRINCE GEORGE FIRE &,PRINCE GEORGE FIRE &,,,,,,,,,,
Count,82,90,83,91,89,127,98,83,94,79,94,83,"1,093"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,6,5,10,8,8,8,8,2,10,5,9,80
Page 85 of 128,Page 85 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:52 EDT 2013,Thu Mar 14 07:32:52 EDT 2013
