Name: “Table 1 of 1 on page 112 of 128”,Name: “Table 1 of 1 on page 112 of 128”,Name: “Table 1 of 1 on page 112 of 128”,Name: “Table 1 of 1 on page 112 of 128”,Name: “Table 1 of 1 on page 112 of 128”,Name: “Table 1 of 1 on page 112 of 128”,Name: “Table 1 of 1 on page 112 of 128”,Name: “Table 1 of 1 on page 112 of 128”,Name: “Table 1 of 1 on page 112 of 128”,Name: “Table 1 of 1 on page 112 of 128”,Name: “Table 1 of 1 on page 112 of 128”,Name: “Table 1 of 1 on page 112 of 128”,Name: “Table 1 of 1 on page 112 of 128”,Name: “Table 1 of 1 on page 112 of 128”
Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,COPLE DISTRICT VOL. FIRE,COPLE DISTRICT VOL. FIRE,COPLE DISTRICT VOL. FIRE,,,,,,,,,,
19302,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,27,30,23,24,25,32,35,14,1,0,0,0,211
Exposures,1,0,0,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,2,6,1,0,4,3,0,0,0,0,17
,OAK GROVE VOLUNTEER,OAK GROVE VOLUNTEER,OAK GROVE VOLUNTEER,,,,,,,,,,
19303,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,27,28,24,24,27,26,30,43,40,26,15,13,323
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,6,12,3,6,5,7,6,4,6,3,62
,WESTMORELAND VOL. FIRE,WESTMORELAND VOL. FIRE,WESTMORELAND VOL. FIRE,,,,,,,,,,
19304,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,25,25,23,23,27,20,36,34,23,43,25,23,327
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,25,15,5,17,19,16,21,19,22,10,10,12,191
19501,VALLEY VOL. FIRE DEPT.,VALLEY VOL. FIRE DEPT.,VALLEY VOL. FIRE DEPT.,,,,,,,,,,
Count,21,19,25,18,25,27,28,15,22,24,27,31,282
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,1,0,0,1,0,0,0,0,3
Page 112 of 128,Page 112 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:33:31 EDT 2013,Thu Mar 14 07:33:31 EDT 2013
