Name: “Table 1 of 1 on page 89 of 128”,Name: “Table 1 of 1 on page 89 of 128”,Name: “Table 1 of 1 on page 89 of 128”,Name: “Table 1 of 1 on page 89 of 128”,Name: “Table 1 of 1 on page 89 of 128”,Name: “Table 1 of 1 on page 89 of 128”,Name: “Table 1 of 1 on page 89 of 128”,Name: “Table 1 of 1 on page 89 of 128”,Name: “Table 1 of 1 on page 89 of 128”,Name: “Table 1 of 1 on page 89 of 128”,Name: “Table 1 of 1 on page 89 of 128”,Name: “Table 1 of 1 on page 89 of 128”,Name: “Table 1 of 1 on page 89 of 128”,Name: “Table 1 of 1 on page 89 of 128”
Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89,Table: 89
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,AMISSVILLE VOLUNTEER,AMISSVILLE VOLUNTEER,AMISSVILLE VOLUNTEER,,,,,,,,,,
15703,,,,,,,,,,,,,
,FIRE & RE,,,,,,,,,,,,
Count,29,35,25,31,27,26,37,27,23,40,26,32,358
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,10,12,10,13,10,28,9,12,8,11,20,150
15704,FLINT HILL VOL. FIRE DEPT.,FLINT HILL VOL. FIRE DEPT.,FLINT HILL VOL. FIRE DEPT.,,,,,,,,,,
Count,5,4,2,1,3,9,5,5,8,5,3,6,56
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,3,2,3,0,5,1,4,1,2,2,27
15705,CASTLETON VOL. FIRE,CASTLETON VOL. FIRE,,,,,,,,,,,
Count,9,16,9,11,12,12,21,12,17,6,13,12,150
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,3,11,4,5,6,6,4,4,5,3,10,68
,CHESTER GAP VOL. FIRE,CHESTER GAP VOL. FIRE,CHESTER GAP VOL. FIRE,,,,,,,,,,
15706,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,15,20,10,12,17,15,2,1,0,0,0,0,92
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,1,0,1,2
Aid Given,4,6,5,19,11,5,3,0,1,0,0,0,54
Page 89 of 128,Page 89 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:52 EDT 2013,Thu Mar 14 07:32:52 EDT 2013
