Name: “Table 1 of 1 on page 105 of 128”,Name: “Table 1 of 1 on page 105 of 128”,Name: “Table 1 of 1 on page 105 of 128”,Name: “Table 1 of 1 on page 105 of 128”,Name: “Table 1 of 1 on page 105 of 128”,Name: “Table 1 of 1 on page 105 of 128”,Name: “Table 1 of 1 on page 105 of 128”,Name: “Table 1 of 1 on page 105 of 128”,Name: “Table 1 of 1 on page 105 of 128”,Name: “Table 1 of 1 on page 105 of 128”,Name: “Table 1 of 1 on page 105 of 128”,Name: “Table 1 of 1 on page 105 of 128”,Name: “Table 1 of 1 on page 105 of 128”,Name: “Table 1 of 1 on page 105 of 128”
Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105,Table: 105
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
18303,WAKEFIELD VOL. FIRE DEPT.,WAKEFIELD VOL. FIRE DEPT.,WAKEFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,7,6,2,6,6,7,6,5,6,3,2,1,57
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,3,5,6,5,7,7,3,3,5,4,7,59
18304,WAVERLY VOL. FIRE DEPT.,WAVERLY VOL. FIRE DEPT.,WAVERLY VOL. FIRE DEPT.,,,,,,,,,,
Count,3,6,9,9,9,12,11,11,8,9,10,15,112
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,0,1,2,2,2,1,0,0,1,0,12
,SUSSEX COURTHOUSE VOL.,SUSSEX COURTHOUSE VOL.,SUSSEX COURTHOUSE VOL.,,,,,,,,,,
18305,,,,,,,,,,,,,
,F.D.,,,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,0,0,0
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,0,0,0,0,0,0,1
18501,Abbs Valley-Bossievain VFD,Abbs Valley-Bossievain VFD,Abbs Valley-Bossievain VFD,,,,,,,,,,
Count,3,18,3,6,3,5,6,1,1,9,5,2,62
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,0,0,1,1,1,0,0,0,3,1,0,10
Page 105 of 128,Page 105 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:33:31 EDT 2013,Thu Mar 14 07:33:31 EDT 2013
