Name: “Table 1 of 1 on page 74 of 128”,Name: “Table 1 of 1 on page 74 of 128”,Name: “Table 1 of 1 on page 74 of 128”,Name: “Table 1 of 1 on page 74 of 128”,Name: “Table 1 of 1 on page 74 of 128”,Name: “Table 1 of 1 on page 74 of 128”,Name: “Table 1 of 1 on page 74 of 128”,Name: “Table 1 of 1 on page 74 of 128”,Name: “Table 1 of 1 on page 74 of 128”,Name: “Table 1 of 1 on page 74 of 128”,Name: “Table 1 of 1 on page 74 of 128”,Name: “Table 1 of 1 on page 74 of 128”,Name: “Table 1 of 1 on page 74 of 128”,Name: “Table 1 of 1 on page 74 of 128”
Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
13502,BURKEVILLE VOL. FIRE,BURKEVILLE VOL. FIRE,,,,,,,,,,,
Count,30,34,34,31,25,20,28,30,0,0,0,0,232
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,9,2,5,11,6,10,9,0,0,0,0,61
13503,CREWE FIRE DEPT.,CREWE FIRE DEPT.,,,,,,,,,,,
Count,8,7,5,6,19,22,12,11,11,7,11,8,127
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,7,2,8,3,4,5,7,3,2,4,11,60
,BLACKSTONE VOL. FIRE,BLACKSTONE VOL. FIRE,BLACKSTONE VOL. FIRE,,,,,,,,,,
13504,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,41,48,35,17,11,0,0,1,3,0,0,0,156
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,3,0,0,0,0,0,0,0,0,0,0,5
13700,County of Orange Fire & EMS,County of Orange Fire & EMS,County of Orange Fire & EMS,,,,,,,,,,
Count,2,4,2,1,3,1,0,1,2,3,1,1,21
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,16,17,21,15,6,10,4,1,2,12,8,10,122
Page 74 of 128,Page 74 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:50 EDT 2013,Thu Mar 14 07:32:50 EDT 2013
