Name: “Table 1 of 1 on page 98 of 128”,Name: “Table 1 of 1 on page 98 of 128”,Name: “Table 1 of 1 on page 98 of 128”,Name: “Table 1 of 1 on page 98 of 128”,Name: “Table 1 of 1 on page 98 of 128”,Name: “Table 1 of 1 on page 98 of 128”,Name: “Table 1 of 1 on page 98 of 128”,Name: “Table 1 of 1 on page 98 of 128”,Name: “Table 1 of 1 on page 98 of 128”,Name: “Table 1 of 1 on page 98 of 128”,Name: “Table 1 of 1 on page 98 of 128”,Name: “Table 1 of 1 on page 98 of 128”,Name: “Table 1 of 1 on page 98 of 128”,Name: “Table 1 of 1 on page 98 of 128”
Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98,Table: 98
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
16905,Nickelsville Fire,Nickelsville Fire,,,,,,,,,,,
Count,4,1,4,4,2,3,7,3,2,2,5,7,44
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,3,0,0,0,0,0,0,0,0,0,5
16907,Ft. Blackmore Fire,Ft. Blackmore Fire,,,,,,,,,,,
Count,3,3,2,1,0,2,5,1,1,1,3,1,23
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,1,0,0,0,0,0,0,0,1
Aid Given,0,0,2,0,0,0,0,0,1,0,0,0,3
,Shenandoah County Fire and,Shenandoah County Fire and,Shenandoah County Fire and,,,,,,,,,,
17100,,,,,,,,,,,,,
,Res,,,,,,,,,,,,
Count,4,268,251,276,234,262,296,269,248,304,306,305,"3,023"
Exposures,1,0,0,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,100,72,48,45,58,70,54,27,19,17,8,519
17109,TOMS BROOK,TOMS BROOK,,,,,,,,,,,
Count,30,20,19,18,24,28,31,8,7,20,19,15,239
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,13,11,9,9,8,1,7,7,11,5,9,7,97
Page 98 of 128,Page 98 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:54 EDT 2013,Thu Mar 14 07:32:54 EDT 2013
