Name: “Table 1 of 1 on page 21 of 128”,Name: “Table 1 of 1 on page 21 of 128”,Name: “Table 1 of 1 on page 21 of 128”,Name: “Table 1 of 1 on page 21 of 128”,Name: “Table 1 of 1 on page 21 of 128”,Name: “Table 1 of 1 on page 21 of 128”,Name: “Table 1 of 1 on page 21 of 128”,Name: “Table 1 of 1 on page 21 of 128”,Name: “Table 1 of 1 on page 21 of 128”,Name: “Table 1 of 1 on page 21 of 128”,Name: “Table 1 of 1 on page 21 of 128”,Name: “Table 1 of 1 on page 21 of 128”,Name: “Table 1 of 1 on page 21 of 128”,Name: “Table 1 of 1 on page 21 of 128”
Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
02704,COUNCIL VOL. FIRE DEPT.,COUNCIL VOL. FIRE DEPT.,COUNCIL VOL. FIRE DEPT.,,,,,,,,,,
Count,3,0,1,0,0,4,0,0,0,0,0,0,8
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,1,0,0,0,0,0,0,0,0,0,0,1
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02705,BIG ROCK VOL. FIRE DEPT.,BIG ROCK VOL. FIRE DEPT.,BIG ROCK VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,1,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
,KNOX,CREEK VOL. FIRE,CREEK VOL. FIRE,,,,,,,,,,
02706,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,1,2,4,4,2,3,5,3,6,3,1,2,36
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,1,0,0,0,0,1
02707,RUSSELL PRATER FIRE,RUSSELL PRATER FIRE,,,,,,,,,,,
Count,9,7,5,5,7,13,5,6,7,11,2,6,83
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,2,0,0,0,0,1,0,0,2,0,6
Page 21 of 128,Page 21 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:24 EDT 2013,Thu Mar 14 07:31:24 EDT 2013
