Name: “Table 1 of 1 on page 35 of 128”,Name: “Table 1 of 1 on page 35 of 128”,Name: “Table 1 of 1 on page 35 of 128”,Name: “Table 1 of 1 on page 35 of 128”,Name: “Table 1 of 1 on page 35 of 128”,Name: “Table 1 of 1 on page 35 of 128”,Name: “Table 1 of 1 on page 35 of 128”,Name: “Table 1 of 1 on page 35 of 128”,Name: “Table 1 of 1 on page 35 of 128”,Name: “Table 1 of 1 on page 35 of 128”,Name: “Table 1 of 1 on page 35 of 128”,Name: “Table 1 of 1 on page 35 of 128”,Name: “Table 1 of 1 on page 35 of 128”,Name: “Table 1 of 1 on page 35 of 128”
Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,OLD HICKORY VOL. FIRE,OLD HICKORY VOL. FIRE,OLD HICKORY VOL. FIRE,,,,,,,,,,
05305,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,1,4,3,4,4,5,3,4,3,4,2,37
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,4,11,10,7,11,9,3,7,9,2,10,86
05700,Essex County EMS,Essex County EMS,,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,0,0,0
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,5,4,1,10
,TAPPAHANNOCK-ESSEX,TAPPAHANNOCK-ESSEX,TAPPAHANNOCK-ESSEX,,,,,,,,,,
05701,,,,,,,,,,,,,
,VOL. FIRE,,,,,,,,,,,,
Count,20,45,33,20,13,28,40,22,11,19,16,12,279
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,3,1,1,0,0,0,0,0,0,0,8
,FAIRFAX COUNTY FIRE AND,FAIRFAX COUNTY FIRE AND,FAIRFAX COUNTY FIRE AND,,,,,,,,,,
05900,,,,,,,,,,,,,
,RESCUE,,,,,,,,,,,,
Count,"6,896","6,548","7,164","6,740","7,431","7,704","7,829","6,892","6,930","7,233","6,784","7,325","85,476"
Exposures,0,0,0,1,0,4,0,1,0,1,0,1,8
No Activity,0,0,0,0,2,0,0,0,0,0,0,0,2
Aid Given,373,432,483,461,474,478,451,428,452,394,435,434,"5,295"
Page 35 of 128,Page 35 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:49 EDT 2013,Thu Mar 14 07:31:49 EDT 2013
