Name: “Table 1 of 1 on page 26 of 128”,Name: “Table 1 of 1 on page 26 of 128”,Name: “Table 1 of 1 on page 26 of 128”,Name: “Table 1 of 1 on page 26 of 128”,Name: “Table 1 of 1 on page 26 of 128”,Name: “Table 1 of 1 on page 26 of 128”,Name: “Table 1 of 1 on page 26 of 128”,Name: “Table 1 of 1 on page 26 of 128”,Name: “Table 1 of 1 on page 26 of 128”,Name: “Table 1 of 1 on page 26 of 128”,Name: “Table 1 of 1 on page 26 of 128”,Name: “Table 1 of 1 on page 26 of 128”,Name: “Table 1 of 1 on page 26 of 128”,Name: “Table 1 of 1 on page 26 of 128”
Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
03500,CARROLL CO. FIRE &,CARROLL CO. FIRE &,,,,,,,,,,,
Count,2,2,1,2,3,1,5,0,2,0,1,0,19
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,6,1,4,4,4,6,3,4,3,7,0,46
,CANA VOLUNTEER FIRE,CANA VOLUNTEER FIRE,,,,,,,,,,,
03501,,,,,,,,,,,,,
,DEPARTMENT,DEPARTMENT,,,,,,,,,,,
Count,15,13,14,12,8,10,12,20,9,22,21,21,177
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,3,4,4,4,1,4,1,4,4,5,1,38
03502,HILLSVILLE VOL. FIRE DEPT.,HILLSVILLE VOL. FIRE DEPT.,HILLSVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,18,26,17,21,24,21,36,21,23,19,21,14,261
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,2,0,1,0,1,0,5,1,1,0,2,15
,LAUREL FORK VOL. FIRE,LAUREL FORK VOL. FIRE,LAUREL FORK VOL. FIRE,,,,,,,,,,
03503,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,5,4,5,0,3,6,3,4,4,2,0,6,42
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,1,0,1
Aid Given,1,1,4,3,1,0,2,1,0,0,0,2,15
Page 26 of 128,Page 26 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:25 EDT 2013,Thu Mar 14 07:31:25 EDT 2013
