Name: “Table 1 of 1 on page 108 of 128”,Name: “Table 1 of 1 on page 108 of 128”,Name: “Table 1 of 1 on page 108 of 128”,Name: “Table 1 of 1 on page 108 of 128”,Name: “Table 1 of 1 on page 108 of 128”,Name: “Table 1 of 1 on page 108 of 128”,Name: “Table 1 of 1 on page 108 of 128”,Name: “Table 1 of 1 on page 108 of 128”,Name: “Table 1 of 1 on page 108 of 128”,Name: “Table 1 of 1 on page 108 of 128”,Name: “Table 1 of 1 on page 108 of 128”,Name: “Table 1 of 1 on page 108 of 128”,Name: “Table 1 of 1 on page 108 of 128”,Name: “Table 1 of 1 on page 108 of 128”
Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108,Table: 108
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,FRONT ROYAL VOL. FIRE,FRONT ROYAL VOL. FIRE,FRONT ROYAL VOL. FIRE,,,,,,,,,,
18701,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,99,106,110,98,90,92,78,54,68,135,99,98,"1,127"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,8,4,16,6,4,10,7,8,16,12,7,102
18702,RIVERMONT FIRE DEPT.,RIVERMONT FIRE DEPT.,,,,,,,,,,,
Count,24,18,29,31,40,63,46,31,45,61,19,45,452
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,18,15,28,26,13,12,5,19,10,14,16,12,188
,SOUTH WARREN VOL. FIRE,SOUTH WARREN VOL. FIRE,SOUTH WARREN VOL. FIRE,,,,,,,,,,
18703,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,13,7,9,14,3,14,5,2,3,8,0,0,78
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,1,1,2
Aid Given,0,0,1,2,5,0,1,0,0,0,0,0,9
,SHENANDOAH SHORES FIRE,SHENANDOAH SHORES FIRE,SHENANDOAH SHORES FIRE,,,,,,,,,,
18704,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,6,9,12,7,11,8,12,4,8,1,10,7,95
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,15,15,11,9,6,6,6,5,4,5,2,8,92
Page 108 of 128,Page 108 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:33:31 EDT 2013,Thu Mar 14 07:33:31 EDT 2013
