Name: “Table 1 of 1 on page 15 of 128”,Name: “Table 1 of 1 on page 15 of 128”,Name: “Table 1 of 1 on page 15 of 128”,Name: “Table 1 of 1 on page 15 of 128”,Name: “Table 1 of 1 on page 15 of 128”,Name: “Table 1 of 1 on page 15 of 128”,Name: “Table 1 of 1 on page 15 of 128”,Name: “Table 1 of 1 on page 15 of 128”,Name: “Table 1 of 1 on page 15 of 128”,Name: “Table 1 of 1 on page 15 of 128”,Name: “Table 1 of 1 on page 15 of 128”,Name: “Table 1 of 1 on page 15 of 128”,Name: “Table 1 of 1 on page 15 of 128”,Name: “Table 1 of 1 on page 15 of 128”
Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,STEWARTSVILLE VOL. FIRE,STEWARTSVILLE VOL. FIRE,STEWARTSVILLE VOL. FIRE,,,,,,,,,,
01908,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,15,34,17,24,16,20,21,8,14,12,19,24,224
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,5,2,0,11,2,2,6,3,6,1,8,47
01910,BIG ISLAND VOL. FIRE DEPT.,BIG ISLAND VOL. FIRE DEPT.,BIG ISLAND VOL. FIRE DEPT.,,,,,,,,,,
Count,5,1,1,1,3,1,1,0,0,2,1,2,18
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,10,8,3,15,3,17,22,4,8,3,7,13,113
01911,SAUNDERS VOL. FIRE DEPT.,SAUNDERS VOL. FIRE DEPT.,SAUNDERS VOL. FIRE DEPT.,,,,,,,,,,
Count,7,8,1,2,0,4,4,2,3,2,2,0,35
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,1,6,1,0,0,0,1,0,6,2,3,25
,Shady Grove Vol. Fire &,Shady Grove Vol. Fire &,,,,,,,,,,,
01912,,,,,,,,,,,,,
,Rescue,,,,,,,,,,,,
Count,7,14,9,11,8,16,15,13,13,15,7,6,134
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,1,1,4,1,0,2,0,0,0,0,0,16
Page 15 of 128,Page 15 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:24 EDT 2013,Thu Mar 14 07:31:24 EDT 2013
