Name: “Table 1 of 1 on page 13 of 128”,Name: “Table 1 of 1 on page 13 of 128”,Name: “Table 1 of 1 on page 13 of 128”,Name: “Table 1 of 1 on page 13 of 128”,Name: “Table 1 of 1 on page 13 of 128”,Name: “Table 1 of 1 on page 13 of 128”,Name: “Table 1 of 1 on page 13 of 128”,Name: “Table 1 of 1 on page 13 of 128”,Name: “Table 1 of 1 on page 13 of 128”,Name: “Table 1 of 1 on page 13 of 128”,Name: “Table 1 of 1 on page 13 of 128”,Name: “Table 1 of 1 on page 13 of 128”,Name: “Table 1 of 1 on page 13 of 128”,Name: “Table 1 of 1 on page 13 of 128”
Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
01525,RIVERHEADS VOL. FIRE,RIVERHEADS VOL. FIRE,,,,,,,,,,,
Count,16,27,23,34,22,22,19,23,13,27,28,22,276
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,10,15,8,12,7,8,7,10,9,18,13,123
01703,MILLBORO VOL. FIRE,MILLBORO VOL. FIRE,,,,,,,,,,,
Count,0,0,0,0,0,0,0,1,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
01901,BOONSBORO VOL. FIRE,BOONSBORO VOL. FIRE,,,,,,,,,,,
Count,2,2,0,0,0,0,0,0,0,0,0,0,4
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,0,0,0,0,0,0,0,0,0,2
01902,FOREST VOL. FIRE DEPT.,FOREST VOL. FIRE DEPT.,FOREST VOL. FIRE DEPT.,,,,,,,,,,
Count,29,32,40,43,31,47,49,38,37,38,36,42,462
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,8,8,10,10,8,6,4,2,5,7,8,82
Page 13 of 128,Page 13 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:24 EDT 2013,Thu Mar 14 07:31:24 EDT 2013
