Name: “Table 1 of 1 on page 101 of 128”,Name: “Table 1 of 1 on page 101 of 128”,Name: “Table 1 of 1 on page 101 of 128”,Name: “Table 1 of 1 on page 101 of 128”,Name: “Table 1 of 1 on page 101 of 128”,Name: “Table 1 of 1 on page 101 of 128”,Name: “Table 1 of 1 on page 101 of 128”,Name: “Table 1 of 1 on page 101 of 128”,Name: “Table 1 of 1 on page 101 of 128”,Name: “Table 1 of 1 on page 101 of 128”,Name: “Table 1 of 1 on page 101 of 128”,Name: “Table 1 of 1 on page 101 of 128”,Name: “Table 1 of 1 on page 101 of 128”,Name: “Table 1 of 1 on page 101 of 128”
Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
17304,MARION VOL. FIRE DEPT.,MARION VOL. FIRE DEPT.,MARION VOL. FIRE DEPT.,,,,,,,,,,
Count,18,18,17,24,23,37,30,25,17,17,23,22,271
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,1,1,4,6
17306,SALTVILLE VOL. FIRE DEPT.,SALTVILLE VOL. FIRE DEPT.,SALTVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,11,14,5,12,9,14,15,10,6,5,9,13,123
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,1,0,0,0,0,0,0,0,1,3
,SUGAR GROVE VOL. FIRE,SUGAR GROVE VOL. FIRE,SUGAR GROVE VOL. FIRE,,,,,,,,,,
17307,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,1,1,1,5,2,3,3,4,3,4,0,3,30
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,1,1
Aid Given,0,0,0,0,0,0,0,0,0,0,0,1,1
17501,BOYKINS VOL. FIRE DEPT.,BOYKINS VOL. FIRE DEPT.,BOYKINS VOL. FIRE DEPT.,,,,,,,,,,
Count,2,2,3,0,1,3,1,0,4,1,1,0,18
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,1,0,0,0,0,0,0,0,1,2
Aid Given,0,2,3,0,0,0,0,3,1,0,1,0,10
Page 101 of 128,Page 101 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:54 EDT 2013,Thu Mar 14 07:32:54 EDT 2013
