Name: “Table 1 of 1 on page 71 of 128”,Name: “Table 1 of 1 on page 71 of 128”,Name: “Table 1 of 1 on page 71 of 128”,Name: “Table 1 of 1 on page 71 of 128”,Name: “Table 1 of 1 on page 71 of 128”,Name: “Table 1 of 1 on page 71 of 128”,Name: “Table 1 of 1 on page 71 of 128”,Name: “Table 1 of 1 on page 71 of 128”,Name: “Table 1 of 1 on page 71 of 128”,Name: “Table 1 of 1 on page 71 of 128”,Name: “Table 1 of 1 on page 71 of 128”,Name: “Table 1 of 1 on page 71 of 128”,Name: “Table 1 of 1 on page 71 of 128”,Name: “Table 1 of 1 on page 71 of 128”
Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
12106,RINER VOL. FIRE DEPT.,RINER VOL. FIRE DEPT.,,,,,,,,,,,
Count,4,8,5,5,10,23,11,12,8,12,16,8,122
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,2,1,0,0,2,0,2,0,0,0,7
,LOVINGSTON VOL. FIRE,LOVINGSTON VOL. FIRE,,,,,,,,,,,
12501,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,18,22,15,15,13,10,19,6,9,10,11,18,166
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,6,3,4,2,2,2,2,3,1,2,12,39
12503,FABER VOL. FIRE DEPT.,FABER VOL. FIRE DEPT.,,,,,,,,,,,
Count,12,4,7,5,2,7,18,9,14,8,4,4,94
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,7,4,4,3,1,8,0,6,4,2,4,45
12504,GLADSTONE VOL. FIRE,GLADSTONE VOL. FIRE,,,,,,,,,,,
Count,3,5,5,4,6,8,4,4,9,3,3,9,63
Exposures,0,0,0,1,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,1,2,0,2,1,2,2,2,0,2,19
Page 71 of 128,Page 71 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:50 EDT 2013,Thu Mar 14 07:32:50 EDT 2013
