Name: “Table 1 of 1 on page 92 of 128”,Name: “Table 1 of 1 on page 92 of 128”,Name: “Table 1 of 1 on page 92 of 128”,Name: “Table 1 of 1 on page 92 of 128”,Name: “Table 1 of 1 on page 92 of 128”,Name: “Table 1 of 1 on page 92 of 128”,Name: “Table 1 of 1 on page 92 of 128”,Name: “Table 1 of 1 on page 92 of 128”,Name: “Table 1 of 1 on page 92 of 128”,Name: “Table 1 of 1 on page 92 of 128”,Name: “Table 1 of 1 on page 92 of 128”,Name: “Table 1 of 1 on page 92 of 128”,Name: “Table 1 of 1 on page 92 of 128”,Name: “Table 1 of 1 on page 92 of 128”
Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,RAPHINE VOLUNTEER FIRE,RAPHINE VOLUNTEER FIRE,RAPHINE VOLUNTEER FIRE,,,,,,,,,,
16305,,,,,,,,,,,,,
,COMPANY,,,,,,,,,,,,
Count,24,30,27,29,17,35,30,29,18,21,20,20,300
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,15,14,9,8,6,8,8,3,6,9,6,99
,ROCKBRIDGE-BATHS VOL,ROCKBRIDGE-BATHS VOL,ROCKBRIDGE-BATHS VOL,,,,,,,,,,
16306,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,10,6,8,6,15,18,13,13,8,9,1,4,111
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,5,1,3,6,2,2,1,4,2,4,2,36
,SOUTH RIVER VOLUNTEER,SOUTH RIVER VOLUNTEER,SOUTH RIVER VOLUNTEER,,,,,,,,,,
16307,,,,,,,,,,,,,
,FIRE DEP,,,,,,,,,,,,
Count,20,25,36,24,38,49,38,34,28,28,32,35,387
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,12,10,15,13,11,9,16,18,8,6,12,7,137
16308,WALKER'S CREEK FIRE,WALKER'S CREEK FIRE,,,,,,,,,,,
Count,4,1,4,6,6,33,7,0,1,1,5,7,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,5,2,9,5,0,3,0,2,3,0,0,30
Page 92 of 128,Page 92 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:53 EDT 2013,Thu Mar 14 07:32:53 EDT 2013
