Name: “Table 1 of 1 on page 7 of 128”,Name: “Table 1 of 1 on page 7 of 128”,Name: “Table 1 of 1 on page 7 of 128”,Name: “Table 1 of 1 on page 7 of 128”,Name: “Table 1 of 1 on page 7 of 128”,Name: “Table 1 of 1 on page 7 of 128”,Name: “Table 1 of 1 on page 7 of 128”,Name: “Table 1 of 1 on page 7 of 128”,Name: “Table 1 of 1 on page 7 of 128”,Name: “Table 1 of 1 on page 7 of 128”,Name: “Table 1 of 1 on page 7 of 128”,Name: “Table 1 of 1 on page 7 of 128”,Name: “Table 1 of 1 on page 7 of 128”,Name: “Table 1 of 1 on page 7 of 128”
Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
00702,MANNBORO VOL. FIRE,MANNBORO VOL. FIRE,,,,,,,,,,,
Count,8,8,2,5,9,7,6,6,10,7,6,6,80
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,0,1,2,1,0,1,0,0,1,1,0,12
00703,JETERSVILLE VOL. FIRE,JETERSVILLE VOL. FIRE,,,,,,,,,,,
Count,6,4,19,9,11,5,2,14,18,6,10,4,108
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,11,9,3,0,0,0,1,0,0,0,0,0,24
00704,MATTOAX VOL. FIRE DEPT.,MATTOAX VOL. FIRE DEPT.,MATTOAX VOL. FIRE DEPT.,,,,,,,,,,
Count,14,7,6,6,7,5,7,9,21,30,30,29,171
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,4,1,5,2,9,5,5,5,3,3,0,48
00705,PAINVILLE VOL. FIRE DEPT.,PAINVILLE VOL. FIRE DEPT.,PAINVILLE VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,1,0,0,0,0,0,0,1
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,2,0,0,0,0,0,2
Page 7 of 128,Page 7 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:22 EDT 2013,Thu Mar 14 07:31:22 EDT 2013
