Name: “Table 1 of 1 on page 72 of 128”,Name: “Table 1 of 1 on page 72 of 128”,Name: “Table 1 of 1 on page 72 of 128”,Name: “Table 1 of 1 on page 72 of 128”,Name: “Table 1 of 1 on page 72 of 128”,Name: “Table 1 of 1 on page 72 of 128”,Name: “Table 1 of 1 on page 72 of 128”,Name: “Table 1 of 1 on page 72 of 128”,Name: “Table 1 of 1 on page 72 of 128”,Name: “Table 1 of 1 on page 72 of 128”,Name: “Table 1 of 1 on page 72 of 128”,Name: “Table 1 of 1 on page 72 of 128”,Name: “Table 1 of 1 on page 72 of 128”,Name: “Table 1 of 1 on page 72 of 128”
Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,ROCKFISH VALLEY VOL.,ROCKFISH VALLEY VOL.,,,,,,,,,,,
12505,,,,,,,,,,,,,
,FIRE DEP,,,,,,,,,,,,
Count,14,13,8,12,11,6,22,12,10,7,12,9,136
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,3,0,1,1,3,2,2,0,2,0,2,16
12506,Station 2 (Valley),Station 2 (Valley),,,,,,,,,,,
Count,20,18,10,5,16,11,29,17,21,8,16,16,187
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,12,5,8,5,9,6,13,4,8,6,13,93
,MONTEBELLO VOL. FIRE,MONTEBELLO VOL. FIRE,MONTEBELLO VOL. FIRE,,,,,,,,,,
12507,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,9,2,8,9,10,7,11,9,5,8,6,7,91
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,1,0,0,0,0,0,0,1
,New Kent Co. Dept.,New Kent Co. Dept.,,,,,,,,,,,
12700,,,,,,,,,,,,,
,Fire/Rescue,,,,,,,,,,,,
Count,158,142,135,150,176,261,224,162,194,184,148,196,"2,130"
Exposures,0,0,2,0,0,0,0,0,1,0,0,0,3
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,2,2,2,0,3,2,1,0,0,1,0,14
Page 72 of 128,Page 72 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:50 EDT 2013,Thu Mar 14 07:32:50 EDT 2013
