Name: “Table 1 of 1 on page 79 of 128”,Name: “Table 1 of 1 on page 79 of 128”,Name: “Table 1 of 1 on page 79 of 128”,Name: “Table 1 of 1 on page 79 of 128”,Name: “Table 1 of 1 on page 79 of 128”,Name: “Table 1 of 1 on page 79 of 128”,Name: “Table 1 of 1 on page 79 of 128”,Name: “Table 1 of 1 on page 79 of 128”,Name: “Table 1 of 1 on page 79 of 128”,Name: “Table 1 of 1 on page 79 of 128”,Name: “Table 1 of 1 on page 79 of 128”,Name: “Table 1 of 1 on page 79 of 128”,Name: “Table 1 of 1 on page 79 of 128”,Name: “Table 1 of 1 on page 79 of 128”
Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79,Table: 79
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
14301,RICEVILLE/JAVA,RICEVILLE/JAVA,,,,,,,,,,,
Count,5,7,6,3,7,7,9,4,6,2,8,0,64
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,2,1,0,0,0,1,0,2,2,1,0,9
,HURT Volunteer Fire,HURT Volunteer Fire,,,,,,,,,,,
14302,,,,,,,,,,,,,
,Department,,,,,,,,,,,,
Count,8,8,15,13,7,27,26,8,11,14,12,17,166
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,2,2,3,4,3,9,0,0,2,6,5,39
14303,RENAN,,,,,,,,,,,,
Count,1,3,4,2,3,8,3,1,3,3,7,6,44
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,3,5,1,3,1,0,2,4,2,3,24
14304,RIVERBEND,,,,,,,,,,,,
Count,0,0,3,1,0,1,0,1,0,0,0,0,6
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
Page 79 of 128,Page 79 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:50 EDT 2013,Thu Mar 14 07:32:50 EDT 2013
