Name: “Table 1 of 1 on page 58 of 128”,Name: “Table 1 of 1 on page 58 of 128”,Name: “Table 1 of 1 on page 58 of 128”,Name: “Table 1 of 1 on page 58 of 128”,Name: “Table 1 of 1 on page 58 of 128”,Name: “Table 1 of 1 on page 58 of 128”,Name: “Table 1 of 1 on page 58 of 128”,Name: “Table 1 of 1 on page 58 of 128”,Name: “Table 1 of 1 on page 58 of 128”,Name: “Table 1 of 1 on page 58 of 128”,Name: “Table 1 of 1 on page 58 of 128”,Name: “Table 1 of 1 on page 58 of 128”,Name: “Table 1 of 1 on page 58 of 128”,Name: “Table 1 of 1 on page 58 of 128”
Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
09702,LOWER KING & QUEEN VFD,LOWER KING & QUEEN VFD,LOWER KING & QUEEN VFD,,,,,,,,,,
Count,5,5,3,2,7,8,11,6,3,3,11,6,70
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,1,4,1,0,1,2,0,2,2,1,16
,UPPER KING & QUEEN VOL.,UPPER KING & QUEEN VOL.,UPPER KING & QUEEN VOL.,,,,,,,,,,
09703,,,,,,,,,,,,,
,FIRE,,,,,,,,,,,,
Count,3,2,5,4,6,5,4,3,0,0,0,0,32
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
09704,WALKERTON VOL. FIRE,WALKERTON VOL. FIRE,,,,,,,,,,,
Count,11,2,5,6,5,7,13,6,4,5,5,6,75
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,2,0,0,4,4,4,2,4,2,6,32
,KING GEORGE EMERGENCY,KING GEORGE EMERGENCY,KING GEORGE EMERGENCY,,,,,,,,,,
09900,,,,,,,,,,,,,
,SERVICES,,,,,,,,,,,,
Count,70,63,109,95,87,89,103,112,105,101,87,82,"1,103"
Exposures,0,0,1,0,0,0,0,3,1,0,0,0,5
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,3,6,4,3,4,2,5,3,2,4,2,46
Page 58 of 128,Page 58 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:19 EDT 2013,Thu Mar 14 07:32:19 EDT 2013
