Name: “Table 1 of 1 on page 29 of 128”,Name: “Table 1 of 1 on page 29 of 128”,Name: “Table 1 of 1 on page 29 of 128”,Name: “Table 1 of 1 on page 29 of 128”,Name: “Table 1 of 1 on page 29 of 128”,Name: “Table 1 of 1 on page 29 of 128”,Name: “Table 1 of 1 on page 29 of 128”,Name: “Table 1 of 1 on page 29 of 128”,Name: “Table 1 of 1 on page 29 of 128”,Name: “Table 1 of 1 on page 29 of 128”,Name: “Table 1 of 1 on page 29 of 128”,Name: “Table 1 of 1 on page 29 of 128”,Name: “Table 1 of 1 on page 29 of 128”,Name: “Table 1 of 1 on page 29 of 128”
Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,SHENANDOAH FARMS VOL,SHENANDOAH FARMS VOL,SHENANDOAH FARMS VOL,,,,,,,,,,
04306,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,27,11,8,8,10,6,1,3,9,12,12,13,120
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,2,1,2,0,0,1,3,2,1,3,16
04308,Blue Ridge Fire and Rescue,Blue Ridge Fire and Rescue,Blue Ridge Fire and Rescue,,,,,,,,,,
Count,21,18,0,10,6,5,7,6,4,8,4,6,95
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,6,1,2,2,3,1,4,0,2,0,2,1,24
,JOHN'S CREEK VOL. FIRE,JOHN'S CREEK VOL. FIRE,JOHN'S CREEK VOL. FIRE,,,,,,,,,,
04501,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,1,0,0,0,0,1,0,0,0,0,1,0,3
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,1,0,1,1,0,0,1,1,1,0,0,6
Aid Given,2,0,2,0,0,2,3,0,0,0,0,1,10
04502,PAINT BANK VOL. FIRE,PAINT BANK VOL. FIRE,,,,,,,,,,,
Count,3,6,3,2,3,1,7,2,2,9,3,2,43
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,0,0,0,0,0,0,0,1,0,2
Page 29 of 128,Page 29 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:27 EDT 2013,Thu Mar 14 07:31:27 EDT 2013
