Name: “Table 1 of 1 on page 73 of 128”,Name: “Table 1 of 1 on page 73 of 128”,Name: “Table 1 of 1 on page 73 of 128”,Name: “Table 1 of 1 on page 73 of 128”,Name: “Table 1 of 1 on page 73 of 128”,Name: “Table 1 of 1 on page 73 of 128”,Name: “Table 1 of 1 on page 73 of 128”,Name: “Table 1 of 1 on page 73 of 128”,Name: “Table 1 of 1 on page 73 of 128”,Name: “Table 1 of 1 on page 73 of 128”,Name: “Table 1 of 1 on page 73 of 128”,Name: “Table 1 of 1 on page 73 of 128”,Name: “Table 1 of 1 on page 73 of 128”,Name: “Table 1 of 1 on page 73 of 128”
Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,"Community Fire Company, Inc.","Community Fire Company, Inc.","Community Fire Company, Inc.",,,,,,,,,,
13113,,,,,,,,,,,,,
Count,82,105,79,93,109,92,100,117,96,105,94,83,"1,155"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,3,3,8,3,6,3,2,6,2,0,3,46
,EASTVILLE VOL. FIRE CO.,EASTVILLE VOL. FIRE CO.,EASTVILLE VOL. FIRE CO.,,,,,,,,,,
13117,,,,,,,,,,,,,
,INC.,,,,,,,,,,,,
Count,1,10,7,11,13,10,9,5,3,7,4,3,83
Exposures,0,0,0,0,0,0,0,0,0,0,1,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,5,3,6,4,11,11,8,11,13,10,3,89
13302,CALLAO VOL. FIRE DEPT.,CALLAO VOL. FIRE DEPT.,CALLAO VOL. FIRE DEPT.,,,,,,,,,,
Count,7,11,15,13,21,13,15,12,16,20,14,12,169
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,3,1,2,3,5,11,2,5,2,2,6,46
13303,FAIRFIELD VOL. FIRE DEPT.,FAIRFIELD VOL. FIRE DEPT.,FAIRFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,15,11,13,9,1,0,0,0,0,1,0,1,51
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,1,0,0,0,0,0,0,0,0,3
Page 73 of 128,Page 73 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:50 EDT 2013,Thu Mar 14 07:32:50 EDT 2013
