Name: “Table 1 of 1 on page 88 of 128”,Name: “Table 1 of 1 on page 88 of 128”,Name: “Table 1 of 1 on page 88 of 128”,Name: “Table 1 of 1 on page 88 of 128”,Name: “Table 1 of 1 on page 88 of 128”,Name: “Table 1 of 1 on page 88 of 128”,Name: “Table 1 of 1 on page 88 of 128”,Name: “Table 1 of 1 on page 88 of 128”,Name: “Table 1 of 1 on page 88 of 128”,Name: “Table 1 of 1 on page 88 of 128”,Name: “Table 1 of 1 on page 88 of 128”,Name: “Table 1 of 1 on page 88 of 128”,Name: “Table 1 of 1 on page 88 of 128”,Name: “Table 1 of 1 on page 88 of 128”
Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
15507,SNOWVILLE FIRE DEPT.,SNOWVILLE FIRE DEPT.,,,,,,,,,,,
Count,5,4,3,0,0,9,2,0,0,0,0,0,23
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,1,0,0,0,0,0,0,0,0,2
,TWIN COMMUNITY VOL. FIRE,TWIN COMMUNITY VOL. FIRE,TWIN COMMUNITY VOL. FIRE,,,,,,,,,,
15508,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,8,9,10,1,13,35,28,10,11,11,10,8,154
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,0,1,1,0,1,1,2,1,0,0,8
15701,Washington Vol. Fire Dept.,Washington Vol. Fire Dept.,Washington Vol. Fire Dept.,,,,,,,,,,
Count,17,34,22,30,29,32,33,19,17,32,16,20,301
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,26,32,22,25,19,25,38,21,27,9,22,31,297
,Sperryville Volunteer Fire Dep,Sperryville Volunteer Fire Dep,Sperryville Volunteer Fire Dep,,,,,,,,,,
15702,,,,,,,,,,,,,
Count,2,5,2,3,3,3,7,1,5,1,3,4,39
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,5,6,8,6,10,13,5,11,7,6,7,89
Page 88 of 128,Page 88 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:52 EDT 2013,Thu Mar 14 07:32:52 EDT 2013
