Name: “Table 1 of 1 on page 20 of 128”,Name: “Table 1 of 1 on page 20 of 128”,Name: “Table 1 of 1 on page 20 of 128”,Name: “Table 1 of 1 on page 20 of 128”,Name: “Table 1 of 1 on page 20 of 128”,Name: “Table 1 of 1 on page 20 of 128”,Name: “Table 1 of 1 on page 20 of 128”,Name: “Table 1 of 1 on page 20 of 128”,Name: “Table 1 of 1 on page 20 of 128”,Name: “Table 1 of 1 on page 20 of 128”,Name: “Table 1 of 1 on page 20 of 128”,Name: “Table 1 of 1 on page 20 of 128”,Name: “Table 1 of 1 on page 20 of 128”,Name: “Table 1 of 1 on page 20 of 128”
Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
02507,TRIPLET VOL. FIRE DEPT.,TRIPLET VOL. FIRE DEPT.,TRIPLET VOL. FIRE DEPT.,,,,,,,,,,
Count,1,3,1,4,0,2,2,3,1,3,2,4,26
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,1,0,0,0,0,0,0,0,1
Aid Given,2,1,2,0,0,1,0,0,1,2,0,1,10
02701,GRUNDY VOL. FIRE DEPT.,GRUNDY VOL. FIRE DEPT.,GRUNDY VOL. FIRE DEPT.,,,,,,,,,,
Count,5,6,5,7,3,4,10,2,1,3,3,2,51
Exposures,3,0,0,0,0,0,0,0,0,0,0,0,3
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,0,0,0,0,1,0,0,0,0,3
,"OAKWOOD VOL. FIRE DEPT.,","OAKWOOD VOL. FIRE DEPT.,","OAKWOOD VOL. FIRE DEPT.,",,,,,,,,,,
02702,,,,,,,,,,,,,
,INC.,,,,,,,,,,,,
Count,1,1,2,0,1,0,1,0,1,2,2,1,12
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,1,0,0,0,0,0,0,0,2
,WHITEWOOD VOL. FIRE,WHITEWOOD VOL. FIRE,,,,,,,,,,,
02703,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,2,3,1,0,0,1,0,0,0,1,1,9
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,1,0,0,0,1,1,0,1,0,1,0,0,5
Aid Given,0,1,0,0,0,0,0,0,1,0,0,0,2
Page 20 of 128,Page 20 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:24 EDT 2013,Thu Mar 14 07:31:24 EDT 2013
