Name: “Table 1 of 1 on page 80 of 128”,Name: “Table 1 of 1 on page 80 of 128”,Name: “Table 1 of 1 on page 80 of 128”,Name: “Table 1 of 1 on page 80 of 128”,Name: “Table 1 of 1 on page 80 of 128”,Name: “Table 1 of 1 on page 80 of 128”,Name: “Table 1 of 1 on page 80 of 128”,Name: “Table 1 of 1 on page 80 of 128”,Name: “Table 1 of 1 on page 80 of 128”,Name: “Table 1 of 1 on page 80 of 128”,Name: “Table 1 of 1 on page 80 of 128”,Name: “Table 1 of 1 on page 80 of 128”,Name: “Table 1 of 1 on page 80 of 128”,Name: “Table 1 of 1 on page 80 of 128”
Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80,Table: 80
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,TUNSTALL VOL. FIRE &,TUNSTALL VOL. FIRE &,,,,,,,,,,,
14305,,,,,,,,,,,,,
,RESCUE,,,,,,,,,,,,
Count,23,29,30,27,28,46,24,34,40,34,42,30,387
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,16,10,11,9,5,10,3,6,16,13,8,12,119
14306,MOUNT HERMON,MOUNT HERMON,,,,,,,,,,,
Count,36,37,43,29,32,43,36,31,42,38,31,47,445
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,8,7,4,3,5,7,5,6,2,7,3,1,58
14307,MOUNT CROSS,MOUNT CROSS,,,,,,,,,,,
Count,24,12,12,14,1,25,23,14,23,17,13,24,202
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,1,0,5,1,1,4,2,3,1,20
14308,Climax Vol. Fire Dept.,Climax Vol. Fire Dept.,,,,,,,,,,,
Count,14,6,5,5,5,9,8,15,8,12,4,9,100
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,1,2,5,2,5,1,0,2,1,0,4,27
Page 80 of 128,Page 80 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:50 EDT 2013,Thu Mar 14 07:32:50 EDT 2013
