Name: “Table 1 of 1 on page 103 of 128”,Name: “Table 1 of 1 on page 103 of 128”,Name: “Table 1 of 1 on page 103 of 128”,Name: “Table 1 of 1 on page 103 of 128”,Name: “Table 1 of 1 on page 103 of 128”,Name: “Table 1 of 1 on page 103 of 128”,Name: “Table 1 of 1 on page 103 of 128”,Name: “Table 1 of 1 on page 103 of 128”,Name: “Table 1 of 1 on page 103 of 128”,Name: “Table 1 of 1 on page 103 of 128”,Name: “Table 1 of 1 on page 103 of 128”,Name: “Table 1 of 1 on page 103 of 128”,Name: “Table 1 of 1 on page 103 of 128”,Name: “Table 1 of 1 on page 103 of 128”
Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103,Table: 103
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
17508,SEDLEY VOL. FIRE DEPT.,SEDLEY VOL. FIRE DEPT.,SEDLEY VOL. FIRE DEPT.,,,,,,,,,,
Count,6,11,13,12,11,16,6,4,14,14,11,9,127
Exposures,1,0,0,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,0,1,1,0,1,1,2,0,0,0,8
,DREWRYVILLE VOL. FIRE,DREWRYVILLE VOL. FIRE,DREWRYVILLE VOL. FIRE,,,,,,,,,,
17509,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,1,1,1,2,6,2,3,0,0,2,5,0,23
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,0,3,1,2,4,1,0,1,0,13
,SPOTSYLVANIA FIRE &,SPOTSYLVANIA FIRE &,,,,,,,,,,,
17700,,,,,,,,,,,,,
,RESCUE,,,,,,,,,,,,
Count,"1,001",966,"1,085","1,050","1,078","1,167","1,292","1,020","1,001","1,136","1,076","1,173","13,045"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,38,37,51,28,29,32,41,43,48,34,28,38,447
17900,Stafford Co. Fire & Rescue,Stafford Co. Fire & Rescue,Stafford Co. Fire & Rescue,,,,,,,,,,
Count,"1,046","1,057","1,134","1,034","1,163","1,265","1,246","1,127","1,150","1,150","1,044","1,239","13,655"
Exposures,0,0,0,0,0,0,0,0,3,0,0,0,3
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,5,8,21,12,9,4,10,12,9,2,1,5,98
Page 103 of 128,Page 103 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:33:31 EDT 2013,Thu Mar 14 07:33:31 EDT 2013
