Name: “Table 1 of 1 on page 69 of 128”,Name: “Table 1 of 1 on page 69 of 128”,Name: “Table 1 of 1 on page 69 of 128”,Name: “Table 1 of 1 on page 69 of 128”,Name: “Table 1 of 1 on page 69 of 128”,Name: “Table 1 of 1 on page 69 of 128”,Name: “Table 1 of 1 on page 69 of 128”,Name: “Table 1 of 1 on page 69 of 128”,Name: “Table 1 of 1 on page 69 of 128”,Name: “Table 1 of 1 on page 69 of 128”,Name: “Table 1 of 1 on page 69 of 128”,Name: “Table 1 of 1 on page 69 of 128”,Name: “Table 1 of 1 on page 69 of 128”,Name: “Table 1 of 1 on page 69 of 128”
Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69,Table: 69
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
11707,SOUTH HILL VOL. FIRE,SOUTH HILL VOL. FIRE,,,,,,,,,,,
Count,28,36,33,27,35,42,43,22,34,35,23,28,386
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,3,4,2,4,5,2,2,4,1,1,31
,LAKE GASTON VOL. FIRE,LAKE GASTON VOL. FIRE,LAKE GASTON VOL. FIRE,,,,,,,,,,
11708,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,0,3,6,1,4,5,7,2,4,3,1,2,38
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,1,0,2,5,1,2,1,1,1,0,17
11901,HARTFIELD VOL. FIRE DEPT.,HARTFIELD VOL. FIRE DEPT.,HARTFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,6,3,5,9,7,7,9,6,2,14,4,11,83
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,0,1,4,0,0,1,1,0,1,0,1,10
,LOWER MIDDLESEX VOL.,LOWER MIDDLESEX VOL.,LOWER MIDDLESEX VOL.,,,,,,,,,,
11902,,,,,,,,,,,,,
,FIRE DEPT,,,,,,,,,,,,
Count,5,0,6,6,1,8,1,3,7,3,4,3,47
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,1,0,0,0,1,1,0,0,1,1,0,5
Aid Given,3,0,2,1,1,1,0,0,0,1,0,0,9
Page 69 of 128,Page 69 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:49 EDT 2013,Thu Mar 14 07:32:49 EDT 2013
