Name: “Table 1 of 1 on page 22 of 128”,Name: “Table 1 of 1 on page 22 of 128”,Name: “Table 1 of 1 on page 22 of 128”,Name: “Table 1 of 1 on page 22 of 128”,Name: “Table 1 of 1 on page 22 of 128”,Name: “Table 1 of 1 on page 22 of 128”,Name: “Table 1 of 1 on page 22 of 128”,Name: “Table 1 of 1 on page 22 of 128”,Name: “Table 1 of 1 on page 22 of 128”,Name: “Table 1 of 1 on page 22 of 128”,Name: “Table 1 of 1 on page 22 of 128”,Name: “Table 1 of 1 on page 22 of 128”,Name: “Table 1 of 1 on page 22 of 128”,Name: “Table 1 of 1 on page 22 of 128”
Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,SLATE CREEK VOL. FIRE,SLATE CREEK VOL. FIRE,SLATE CREEK VOL. FIRE,,,,,,,,,,
02708,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,3,3,4,5,5,5,1,0,1,3,1,1,32
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,4,0,1,3,1,0,1,0,4,16
02709,HARMAN VOL. FIRE DEPT.,HARMAN VOL. FIRE DEPT.,HARMAN VOL. FIRE DEPT.,,,,,,,,,,
Count,1,0,0,2,0,2,1,2,0,0,0,1,9
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,1,0,0,0,0,1,0,0,3
02710,PATTERSON VOL. FIRE,PATTERSON VOL. FIRE,,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,0,0,0
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,1,1,1,1,1,1,1,0,0,0,0,0,7
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
02901,Arvonia vfd,,,,,,,,,,,,
Count,4,0,0,0,0,0,0,0,0,0,0,0,4
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,0,0,0,0,0,0,0,0,0,0,0,4
Page 22 of 128,Page 22 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:24 EDT 2013,Thu Mar 14 07:31:24 EDT 2013
