Name: “Table 1 of 1 on page 111 of 128”,Name: “Table 1 of 1 on page 111 of 128”,Name: “Table 1 of 1 on page 111 of 128”,Name: “Table 1 of 1 on page 111 of 128”,Name: “Table 1 of 1 on page 111 of 128”,Name: “Table 1 of 1 on page 111 of 128”,Name: “Table 1 of 1 on page 111 of 128”,Name: “Table 1 of 1 on page 111 of 128”,Name: “Table 1 of 1 on page 111 of 128”,Name: “Table 1 of 1 on page 111 of 128”,Name: “Table 1 of 1 on page 111 of 128”,Name: “Table 1 of 1 on page 111 of 128”,Name: “Table 1 of 1 on page 111 of 128”,Name: “Table 1 of 1 on page 111 of 128”
Table: 111,Table: 111,Table: 111,Table: 111,Table: 111,Table: 111,Table: 111,Table: 111,Table: 111,Table: 111,Table: 111,Table: 111,Table: 111,Table: 111
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
19111,GOODSON KINDERHOOK,GOODSON KINDERHOOK,GOODSON KINDERHOOK,,,,,,,,,,
Count,65,62,57,52,46,36,47,34,21,21,29,26,496
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,1,1,2,1,0,0,2,0,0,9
,BRUMLEY GAP VOL. FIRE,BRUMLEY GAP VOL. FIRE,BRUMLEY GAP VOL. FIRE,,,,,,,,,,
19112,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,4,7,8,12,13,21,15,15,10,17,5,17,144
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
19120,Abingdon Vol. Fire Dept.,Abingdon Vol. Fire Dept.,,,,,,,,,,,
Count,41,27,32,28,42,41,49,23,43,39,25,30,420
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,1,0,0,1,2,2,1,1,2,0,11
,COLONIAL BEACH VOL. FIRE,COLONIAL BEACH VOL. FIRE,COLONIAL BEACH VOL. FIRE,,,,,,,,,,
19301,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,39,34,45,58,59,66,53,85,65,84,57,68,713
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,4,8,8,1,9,10,7,9,4,5,2,70
Page 111 of 128,Page 111 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:33:31 EDT 2013,Thu Mar 14 07:33:31 EDT 2013
