Name: “Table 1 of 1 on page 76 of 128”,Name: “Table 1 of 1 on page 76 of 128”,Name: “Table 1 of 1 on page 76 of 128”,Name: “Table 1 of 1 on page 76 of 128”,Name: “Table 1 of 1 on page 76 of 128”,Name: “Table 1 of 1 on page 76 of 128”,Name: “Table 1 of 1 on page 76 of 128”,Name: “Table 1 of 1 on page 76 of 128”,Name: “Table 1 of 1 on page 76 of 128”,Name: “Table 1 of 1 on page 76 of 128”,Name: “Table 1 of 1 on page 76 of 128”,Name: “Table 1 of 1 on page 76 of 128”,Name: “Table 1 of 1 on page 76 of 128”,Name: “Table 1 of 1 on page 76 of 128”
Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76,Table: 76
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
13705,ORANGE VOL. FIRE CO.,ORANGE VOL. FIRE CO.,,,,,,,,,,,
Count,40,41,55,47,40,52,39,44,43,48,40,44,533
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,20,15,6,10,17,15,17,16,6,11,14,154
13901,LURAY VOL. FIRE DEPT.,LURAY VOL. FIRE DEPT.,LURAY VOL. FIRE DEPT.,,,,,,,,,,
Count,44,24,46,0,0,0,51,27,13,4,0,0,209
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,3,3,0,0,0,2,1,0,0,0,0,12
,SHENANDOAH VOL. FIRE,SHENANDOAH VOL. FIRE,SHENANDOAH VOL. FIRE,,,,,,,,,,
13902,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,21,22,23,39,30,66,39,26,18,22,18,21,345
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,7,3,2,6,1,5,4,3,4,3,5,3,46
13903,STANLEY VOL. FIRE DEPT.,STANLEY VOL. FIRE DEPT.,STANLEY VOL. FIRE DEPT.,,,,,,,,,,
Count,41,30,43,36,26,54,48,35,41,29,33,39,455
Exposures,0,1,0,0,0,0,0,0,0,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,12,2,1,0,2,2,2,2,4,28
Page 76 of 128,Page 76 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:50 EDT 2013,Thu Mar 14 07:32:50 EDT 2013
