Name: “Table 1 of 1 on page 2 of 128”,Name: “Table 1 of 1 on page 2 of 128”,Name: “Table 1 of 1 on page 2 of 128”,Name: “Table 1 of 1 on page 2 of 128”,Name: “Table 1 of 1 on page 2 of 128”,Name: “Table 1 of 1 on page 2 of 128”,Name: “Table 1 of 1 on page 2 of 128”,Name: “Table 1 of 1 on page 2 of 128”,Name: “Table 1 of 1 on page 2 of 128”,Name: “Table 1 of 1 on page 2 of 128”,Name: “Table 1 of 1 on page 2 of 128”,Name: “Table 1 of 1 on page 2 of 128”,Name: “Table 1 of 1 on page 2 of 128”,Name: “Table 1 of 1 on page 2 of 128”
Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,ACCOMACK CO. PUBLIC,ACCOMACK CO. PUBLIC,,,,,,,,,,,
00100,,,,,,,,,,,,,
,SAFETY,,,,,,,,,,,,
Count,0,0,1,0,0,0,1,0,0,0,0,2,4
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,35,13,21,36,26,22,23,33,19,25,60,52,365
,NEW CHURCH VOL. FIRE,NEW CHURCH VOL. FIRE,NEW CHURCH VOL. FIRE,,,,,,,,,,
00101,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,18,16,6,12,8,7,5,1,10,6,0,0,89
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,7,12,3,1,7,0,2,1,0,0,34
,GREENBACKVILLE VOL. FIRE,GREENBACKVILLE VOL. FIRE,GREENBACKVILLE VOL. FIRE,,,,,,,,,,
00102,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,10,11,18,19,10,13,16,10,6,2,1,2,118
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,6,7,11,5,3,11,1,3,4,5,1,61
,CHINCOTEAGUE VOL. FIRE,CHINCOTEAGUE VOL. FIRE,CHINCOTEAGUE VOL. FIRE,,,,,,,,,,
00103,,,,,,,,,,,,,
,CO.,,,,,,,,,,,,
Count,54,57,62,56,73,66,128,86,93,65,63,56,859
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,5,4,11,14,12,12,14,6,13,4,5,109
Page 2 of 128,Page 2 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:22 EDT 2013,Thu Mar 14 07:31:22 EDT 2013
