Name: “Table 1 of 1 on page 32 of 128”,Name: “Table 1 of 1 on page 32 of 128”,Name: “Table 1 of 1 on page 32 of 128”,Name: “Table 1 of 1 on page 32 of 128”,Name: “Table 1 of 1 on page 32 of 128”,Name: “Table 1 of 1 on page 32 of 128”,Name: “Table 1 of 1 on page 32 of 128”,Name: “Table 1 of 1 on page 32 of 128”,Name: “Table 1 of 1 on page 32 of 128”,Name: “Table 1 of 1 on page 32 of 128”,Name: “Table 1 of 1 on page 32 of 128”,Name: “Table 1 of 1 on page 32 of 128”,Name: “Table 1 of 1 on page 32 of 128”,Name: “Table 1 of 1 on page 32 of 128”
Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32,Table: 32
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,REVA VOL. FIRE & RESCUE,REVA VOL. FIRE & RESCUE,REVA VOL. FIRE & RESCUE,,,,,,,,,,
04707,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,4,9,4,5,4,3,1,5,6,6,6,13,66
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,6,9,4,8,6,11,4,7,6,10,5,85
,CARTERSVILLE VOL. FIRE,CARTERSVILLE VOL. FIRE,CARTERSVILLE VOL. FIRE,,,,,,,,,,
04901,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,3,2,3,12,7,8,4,3,0,5,1,2,50
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,1,0,0,0,1
Aid Given,0,0,2,0,1,3,2,0,0,0,2,1,11
04903,Randolph District VFD,Randolph District VFD,,,,,,,,,,,
Count,5,6,5,5,5,8,10,8,5,5,6,5,73
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,1,0,0,1,7,0,2,0,2,2,2,17
05101,Clintwood Vol. Fire Dept.,Clintwood Vol. Fire Dept.,,,,,,,,,,,
Count,18,19,15,12,14,16,18,18,19,13,7,4,173
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,2,2,1,1,1,1,1,0,3,1,15
Page 32 of 128,Page 32 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:27 EDT 2013,Thu Mar 14 07:31:27 EDT 2013
