Name: “Table 1 of 1 on page 24 of 128”,Name: “Table 1 of 1 on page 24 of 128”,Name: “Table 1 of 1 on page 24 of 128”,Name: “Table 1 of 1 on page 24 of 128”,Name: “Table 1 of 1 on page 24 of 128”,Name: “Table 1 of 1 on page 24 of 128”,Name: “Table 1 of 1 on page 24 of 128”,Name: “Table 1 of 1 on page 24 of 128”,Name: “Table 1 of 1 on page 24 of 128”,Name: “Table 1 of 1 on page 24 of 128”,Name: “Table 1 of 1 on page 24 of 128”,Name: “Table 1 of 1 on page 24 of 128”,Name: “Table 1 of 1 on page 24 of 128”,Name: “Table 1 of 1 on page 24 of 128”
Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
03111,BROOKNEAL VOL. FIRE,BROOKNEAL VOL. FIRE,,,,,,,,,,,
Count,10,6,8,5,16,19,18,9,10,10,7,13,131
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,4,1,2,0,2,0,0,1,1,0,0,12
03112,BROOKVILLE VOL. FIRE,BROOKVILLE VOL. FIRE,,,,,,,,,,,
Count,22,21,24,27,22,39,31,27,13,25,20,23,294
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,1,3,1,3,1,4,1,0,1,4,1,23
03113,CONCORD VOL. FIRE DEPT.,CONCORD VOL. FIRE DEPT.,CONCORD VOL. FIRE DEPT.,,,,,,,,,,
Count,25,24,28,9,20,34,23,18,16,18,21,26,262
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,1,1,0,3,2,0,0,1,1,1,2,13
03114,GLADYS VOL. FIRE DEPT.,GLADYS VOL. FIRE DEPT.,GLADYS VOL. FIRE DEPT.,,,,,,,,,,
Count,6,9,9,10,7,8,8,4,7,6,4,7,85
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,1,3,1,1,0,0,5,2,2,2,2,1,20
Page 24 of 128,Page 24 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:31:24 EDT 2013,Thu Mar 14 07:31:24 EDT 2013
