Name: “Table 1 of 1 on page 96 of 128”,Name: “Table 1 of 1 on page 96 of 128”,Name: “Table 1 of 1 on page 96 of 128”,Name: “Table 1 of 1 on page 96 of 128”,Name: “Table 1 of 1 on page 96 of 128”,Name: “Table 1 of 1 on page 96 of 128”,Name: “Table 1 of 1 on page 96 of 128”,Name: “Table 1 of 1 on page 96 of 128”,Name: “Table 1 of 1 on page 96 of 128”,Name: “Table 1 of 1 on page 96 of 128”,Name: “Table 1 of 1 on page 96 of 128”,Name: “Table 1 of 1 on page 96 of 128”,Name: “Table 1 of 1 on page 96 of 128”,Name: “Table 1 of 1 on page 96 of 128”
Table: 96,Table: 96,Table: 96,Table: 96,Table: 96,Table: 96,Table: 96,Table: 96,Table: 96,Table: 96,Table: 96,Table: 96,Table: 96,Table: 96
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
16701,CLEVELAND VOL. FIRE,CLEVELAND VOL. FIRE,,,,,,,,,,,
Count,3,3,3,7,5,1,2,0,0,6,2,0,32
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,1,1,0,0,0,2
Aid Given,0,0,0,0,1,0,0,0,0,0,1,0,2
16702,DANTE VOL. FIRE DEPT.,DANTE VOL. FIRE DEPT.,,,,,,,,,,,
Count,3,0,0,1,0,0,0,0,0,0,0,0,4
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,0,0,0,0,0,0,0,0,0,0,0,2
16704,LEBANON VOL. FIRE DEPT.,LEBANON VOL. FIRE DEPT.,LEBANON VOL. FIRE DEPT.,,,,,,,,,,
Count,0,0,0,0,0,0,0,0,0,0,11,7,18
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
,BELFAST-ROSEDALE VOL.,BELFAST-ROSEDALE VOL.,BELFAST-ROSEDALE VOL.,,,,,,,,,,
16705,,,,,,,,,,,,,
,F.D.,,,,,,,,,,,,
Count,2,3,2,1,2,7,3,3,4,2,5,3,37
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,1,2,0,0,0,0,0,0,0,1,4
Page 96 of 128,Page 96 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:53 EDT 2013,Thu Mar 14 07:32:53 EDT 2013
