Name: “Table 1 of 1 on page 106 of 128”,Name: “Table 1 of 1 on page 106 of 128”,Name: “Table 1 of 1 on page 106 of 128”,Name: “Table 1 of 1 on page 106 of 128”,Name: “Table 1 of 1 on page 106 of 128”,Name: “Table 1 of 1 on page 106 of 128”,Name: “Table 1 of 1 on page 106 of 128”,Name: “Table 1 of 1 on page 106 of 128”,Name: “Table 1 of 1 on page 106 of 128”,Name: “Table 1 of 1 on page 106 of 128”,Name: “Table 1 of 1 on page 106 of 128”,Name: “Table 1 of 1 on page 106 of 128”,Name: “Table 1 of 1 on page 106 of 128”,Name: “Table 1 of 1 on page 106 of 128”
Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106,Table: 106
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
18502,BLUEFIELD VOL. FIRE DEPT.,BLUEFIELD VOL. FIRE DEPT.,BLUEFIELD VOL. FIRE DEPT.,,,,,,,,,,
Count,24,38,23,19,21,30,32,23,19,29,19,18,295
Exposures,0,0,0,0,0,0,0,0,1,0,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,4,3,2,1,0,1,1,1,0,8,0,2,23
,POCAHONTAS VOL. FIRE,POCAHONTAS VOL. FIRE,POCAHONTAS VOL. FIRE,,,,,,,,,,
18504,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,8,3,1,8,9,20,11,7,0,11,4,4,86
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,1,0,0,0,0,1,2,2,0,6
18505,RICHLANDS VOL. FIRE DEPT.,RICHLANDS VOL. FIRE DEPT.,RICHLANDS VOL. FIRE DEPT.,,,,,,,,,,
Count,27,25,26,22,26,30,30,30,27,37,24,23,327
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,3,1,1,1,0,1,3,0,0,2,12
,TAZEWELL CO. VOL. FIRE,TAZEWELL CO. VOL. FIRE,TAZEWELL CO. VOL. FIRE,,,,,,,,,,
18506,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,4,4,3,7,8,8,10,2,6,11,12,5,80
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,4,4,2,3,6,1,3,4,6,2,1,39
Page 106 of 128,Page 106 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:33:31 EDT 2013,Thu Mar 14 07:33:31 EDT 2013
