Name: “Table 1 of 1 on page 62 of 128”,Name: “Table 1 of 1 on page 62 of 128”,Name: “Table 1 of 1 on page 62 of 128”,Name: “Table 1 of 1 on page 62 of 128”,Name: “Table 1 of 1 on page 62 of 128”,Name: “Table 1 of 1 on page 62 of 128”,Name: “Table 1 of 1 on page 62 of 128”,Name: “Table 1 of 1 on page 62 of 128”,Name: “Table 1 of 1 on page 62 of 128”,Name: “Table 1 of 1 on page 62 of 128”,Name: “Table 1 of 1 on page 62 of 128”,Name: “Table 1 of 1 on page 62 of 128”,Name: “Table 1 of 1 on page 62 of 128”,Name: “Table 1 of 1 on page 62 of 128”
Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2012,Report Period: 2012,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
,PURCELLVILLE VOL. FIRE,PURCELLVILLE VOL. FIRE,PURCELLVILLE VOL. FIRE,,,,,,,,,,
10702,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,37,47,36,37,36,61,30,0,0,0,0,0,284
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,15,14,6,12,17,7,7,0,0,0,0,0,78
,MIDDLEBURG VOL. FIRE,MIDDLEBURG VOL. FIRE,,,,,,,,,,,
10703,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,15,5,9,10,11,16,31,10,16,26,10,19,178
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,1,0,0,0,0,0,0,0,0,1
Aid Given,4,0,1,2,1,1,4,1,0,2,2,3,21
10704,ROUND HILL VOL. FIRE,ROUND HILL VOL. FIRE,,,,,,,,,,,
Count,22,30,27,28,39,40,28,30,23,43,24,22,356
Exposures,0,0,0,0,0,0,0,0,0,1,0,0,1
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,3,3,5,0,3,0,1,1,1,2,1,0,20
10705,HAMILTON VOL. FIRE DEPT.,HAMILTON VOL. FIRE DEPT.,HAMILTON VOL. FIRE DEPT.,,,,,,,,,,
Count,26,7,18,18,22,24,27,26,25,33,18,11,255
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,1,0,0,0,0,0,0,1
Aid Given,8,2,1,3,5,3,6,9,6,6,3,1,53
Page 62 of 128,Page 62 of 128,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Thu Mar 14 07:32:19 EDT 2013,Thu Mar 14 07:32:19 EDT 2013
